time,reference_point,iteration,ssid,bssid,channel,xr,yr,rssi_ap_digilab,rssi_ap_dosen,relative_position,time_numeric,xp,yp
2024-10-23 07:46:41.396545500+00:00,39,8,DTE Staff,2,1,2224,1037,-200.0,-74.0,1,07:46:41.396545,2224,1037
2024-10-23 07:46:57.487317100+00:00,39,9,DTE Staff,3,11,2224,1037,-62.0,-200.0,1,07:46:57.487317,2224,1038
2024-10-23 07:47:00.348464100+00:00,39,9,DTE Student,4,11,2224,1037,-62.0,-200.0,1,07:47:00.348464,2224,1038
2024-10-23 07:47:04.756857200+00:00,39,9,DTE Staff,1,1,2224,1037,-200.0,-70.0,1,07:47:04.756857,2224,1037
2024-10-23 07:47:08.428131300+00:00,39,9,DTE Staff,2,1,2224,1037,-200.0,-71.0,1,07:47:08.428131,2224,1037
2024-10-23 07:47:22.253585700+00:00,39,10,DTE Student,4,11,2224,1037,-61.0,-200.0,1,07:47:22.253585,2224,1038
2024-10-23 07:47:25.337724200+00:00,39,10,DTE Staff,3,11,2224,1037,-61.0,-200.0,1,07:47:25.337724,2224,1038
2024-10-23 07:47:28.302390100+00:00,39,10,DTE Staff,2,1,2224,1037,-200.0,-71.0,1,07:47:28.302390,2224,1037
2024-10-23 07:47:31.264855400+00:00,39,10,DTE Staff,1,1,2224,1037,-200.0,-73.0,1,07:47:31.264855,2224,1037
2024-10-23 07:47:47.550748500+00:00,39,11,DTE Staff,3,11,2224,1037,-66.0,-200.0,1,07:47:47.550748,2224,1043
2024-10-23 07:47:50.518174200+00:00,39,11,DTE Student,4,11,2224,1037,-67.0,-200.0,1,07:47:50.518174,2224,1046
2024-10-23 07:47:53.690194800+00:00,39,11,DTE Staff,2,1,2224,1037,-200.0,-70.0,1,07:47:53.690194,2224,1037
2024-10-23 07:47:56.589508200+00:00,39,11,DTE Staff,1,1,2224,1037,-200.0,-70.0,1,07:47:56.589508,2224,1037
2024-10-23 07:48:12.742449800+00:00,39,12,DTE Student,4,11,2224,1037,-62.0,-200.0,1,07:48:12.742449,2224,1038
2024-10-23 07:48:15.646807300+00:00,39,12,DTE Staff,3,11,2224,1037,-62.0,-200.0,1,07:48:15.646807,2224,1038
2024-10-23 07:48:18.782559500+00:00,39,12,DTE Staff,1,1,2224,1037,-200.0,-70.0,1,07:48:18.782559,2224,1037
2024-10-23 07:48:21.754030600+00:00,39,12,DTE Staff,2,1,2224,1037,-200.0,-70.0,1,07:48:21.754030,2224,1037
2024-10-23 07:48:40.296645800+00:00,39,13,DTE Student,4,11,2224,1037,-61.0,-200.0,1,07:48:40.296645,2224,1038
2024-10-23 07:48:46.335749700+00:00,39,13,DTE Staff,3,11,2224,1037,-61.0,-200.0,1,07:48:46.335749,2224,1038
2024-10-23 07:48:50.836812800+00:00,39,13,DTE Staff,1,1,2224,1037,-200.0,-71.0,1,07:48:50.836812,2224,1037
2024-10-23 07:48:50.836812800+00:00,39,13,DTE Staff,2,1,2224,1037,-200.0,-71.0,1,07:48:50.836812,2224,1037
2024-10-23 07:49:06.501422600+00:00,39,14,DTE Student,4,11,2224,1037,-60.0,-200.0,1,07:49:06.501422,2224,1037
2024-10-23 07:49:09.575599200+00:00,39,14,DTE Staff,3,11,2224,1037,-61.0,-200.0,1,07:49:09.575599,2224,1038
2024-10-23 07:49:12.564614200+00:00,39,14,DTE Staff,2,1,2224,1037,-200.0,-70.0,1,07:49:12.564614,2224,1037
2024-10-23 07:49:15.519865500+00:00,39,14,DTE Staff,1,1,2224,1037,-200.0,-70.0,1,07:49:15.519865,2224,1037
2024-10-23 07:50:10.210565300+00:00,39,15,DTE Staff,3,11,2224,1037,-60.0,-200.0,1,07:50:10.210565,2224,1037
2024-10-23 07:50:13.075383100+00:00,39,15,DTE Student,4,11,2224,1037,-60.0,-200.0,1,07:50:13.075383,2224,1037
2024-10-23 07:50:16.222699400+00:00,39,15,DTE Staff,1,1,2224,1037,-200.0,-70.0,1,07:50:16.222699,2224,1037
2024-10-23 07:50:36.103170200+00:00,39,16,DTE Staff,3,11,2224,1037,-61.0,-200.0,1,07:50:36.103170,2224,1038
2024-10-23 07:50:39.191260800+00:00,39,16,DTE Student,4,11,2224,1037,-62.0,-200.0,1,07:50:39.191260,2224,1038
2024-10-23 07:50:42.246383100+00:00,39,16,DTE Staff,2,1,2224,1037,-200.0,-70.0,1,07:50:42.246383,2224,1037
2024-10-23 07:50:45.121272500+00:00,39,16,DTE Staff,1,1,2224,1037,-200.0,-71.0,1,07:50:45.121272,2224,1037
2024-10-23 07:51:02.743169500+00:00,39,17,DTE Student,4,11,2224,1037,-65.0,-200.0,1,07:51:02.743169,2224,1028
2024-10-23 07:51:05.713259400+00:00,39,17,DTE Staff,3,11,2224,1037,-65.0,-200.0,1,07:51:05.713259,2224,1029
2024-10-23 07:51:08.695590200+00:00,39,17,DTE Staff,2,1,2224,1037,-200.0,-70.0,1,07:51:08.695590,2224,1037
2024-10-23 07:51:11.725925200+00:00,39,17,DTE Staff,1,1,2224,1037,-200.0,-71.0,1,07:51:11.725925,2224,1037
2024-10-23 07:51:27.343440900+00:00,39,18,DTE Staff,3,11,2224,1037,-59.0,-200.0,1,07:51:27.343440,2224,1038
2024-10-23 07:51:30.376884900+00:00,39,18,DTE Student,4,11,2224,1037,-62.0,-200.0,1,07:51:30.376884,2224,1038
2024-10-23 07:51:33.349010300+00:00,39,18,DTE Staff,1,1,2224,1037,-200.0,-70.0,1,07:51:33.349010,2224,1037
2024-10-23 07:51:36.315372600+00:00,39,18,DTE Staff,2,1,2224,1037,-200.0,-71.0,1,07:51:36.315372,2224,1037
2024-10-23 07:51:52.095377800+00:00,39,19,DTE Staff,3,11,2224,1037,-61.0,-200.0,1,07:51:52.095377,2224,1038
2024-10-23 07:51:55.056005900+00:00,39,19,DTE Student,4,11,2224,1037,-61.0,-200.0,1,07:51:55.056005,2224,1038
2024-10-23 07:51:58.127419100+00:00,39,19,DTE Staff,1,1,2224,1037,-200.0,-72.0,1,07:51:58.127419,2224,1037
2024-10-23 07:52:01.119208+00:00,39,19,DTE Staff,2,1,2224,1037,-200.0,-72.0,1,07:52:01.119208,2224,1037
2024-10-23 07:52:16.669821500+00:00,39,20,DTE Student,4,11,2224,1037,-60.0,-200.0,1,07:52:16.669821,2224,1037
2024-10-23 07:52:19.736748900+00:00,39,20,DTE Staff,3,11,2224,1037,-61.0,-200.0,1,07:52:19.736748,2224,1038
2024-10-23 07:52:22.812124100+00:00,39,20,DTE Staff,1,1,2224,1037,-200.0,-72.0,1,07:52:22.812124,2224,1037
2024-10-23 07:52:25.969070300+00:00,39,20,DTE Staff,2,1,2224,1037,-200.0,-73.0,1,07:52:25.969070,2224,1037
2024-10-23 08:45:52.366502800+00:00,35,1,DTE Staff,3,11,1678,1037,-49.0,-200.0,1,08:45:52.366502,1678,1038
2024-10-23 08:45:55.444711500+00:00,35,1,DTE Student,4,11,1678,1037,-49.0,-200.0,1,08:45:55.444711,1678,1035
2024-10-23 08:45:58.325750600+00:00,35,1,DTE Staff,1,1,1678,1037,-200.0,-80.0,1,08:45:58.325750,1678,1036
2024-10-23 08:46:01.350592400+00:00,35,1,DTE Staff,2,1,1678,1037,-200.0,-81.0,1,08:46:01.350592,1678,1037
2024-10-23 08:46:18.151536200+00:00,35,2,DTE Student,4,11,1678,1037,-49.0,-200.0,1,08:46:18.151536,1678,1035
2024-10-23 08:46:21.227365800+00:00,35,2,DTE Staff,3,11,1678,1037,-50.0,-200.0,1,08:46:21.227365,1678,1038
2024-10-23 08:46:24.400084900+00:00,35,2,DTE Staff,2,1,1678,1037,-200.0,-79.0,1,08:46:24.400084,1678,1036
2024-10-23 08:46:27.368686400+00:00,35,2,DTE Staff,1,1,1678,1037,-200.0,-81.0,1,08:46:27.368686,1678,1037
2024-10-23 08:46:43.449699900+00:00,35,3,DTE Staff,3,11,1678,1037,-49.0,-200.0,1,08:46:43.449699,1678,1038
2024-10-23 08:46:46.417437200+00:00,35,3,DTE Student,4,11,1678,1037,-50.0,-200.0,1,08:46:46.417437,1678,1035
2024-10-23 08:46:49.447263800+00:00,35,3,DTE Staff,2,1,1678,1037,-200.0,-81.0,1,08:46:49.447263,1678,1037
2024-10-23 08:46:52.427346500+00:00,35,3,DTE Staff,1,1,1678,1037,-200.0,-82.0,1,08:46:52.427346,1678,1037
2024-10-23 08:47:10.373542300+00:00,35,4,DTE Student,4,11,1678,1037,-50.0,-200.0,1,08:47:10.373542,1678,1035
2024-10-23 08:47:13.452682400+00:00,35,4,DTE Staff,3,11,1678,1037,-50.0,-200.0,1,08:47:13.452682,1678,1038
2024-10-23 08:47:16.423849900+00:00,35,4,DTE Staff,1,1,1678,1037,-200.0,-81.0,1,08:47:16.423849,1678,1037
2024-10-23 08:47:19.528623500+00:00,35,4,DTE Staff,2,1,1678,1037,-200.0,-82.0,1,08:47:19.528623,1678,1037
2024-10-23 08:47:36.386023800+00:00,35,5,DTE Student,4,11,1678,1037,-69.0,-200.0,1,08:47:36.386023,1678,1057
2024-10-23 08:47:39.462698500+00:00,35,5,DTE Staff,3,11,1678,1037,-69.0,-200.0,1,08:47:39.462698,1678,1060
2024-10-23 08:47:42.423019500+00:00,35,5,DTE Staff,1,1,1678,1037,-200.0,-81.0,1,08:47:42.423019,1678,1037
2024-10-23 08:47:45.398004700+00:00,35,5,DTE Staff,2,1,1678,1037,-200.0,-83.0,1,08:47:45.398004,1678,1037
2024-10-23 08:48:02.398909100+00:00,35,6,DTE Student,4,11,1678,1037,-48.0,-200.0,1,08:48:02.398909,1678,1036
2024-10-23 08:48:05.470650+00:00,35,6,DTE Staff,3,11,1678,1037,-49.0,-200.0,1,08:48:05.470650,1678,1038
2024-10-23 08:48:08.542468100+00:00,35,6,DTE Staff,1,1,1678,1037,-200.0,-81.0,1,08:48:08.542468,1678,1037
2024-10-23 08:48:11.512260100+00:00,35,6,DTE Staff,2,1,1678,1037,-200.0,-82.0,1,08:48:11.512260,1678,1037
2024-10-23 08:48:27.390035700+00:00,35,7,DTE Student,4,11,1678,1037,-48.0,-200.0,1,08:48:27.390035,1678,1036
2024-10-23 08:48:30.354439400+00:00,35,7,DTE Staff,3,11,1678,1037,-48.0,-200.0,1,08:48:30.354439,1678,1039
2024-10-23 08:48:33.421373300+00:00,35,7,DTE Staff,2,1,1678,1037,-200.0,-79.0,1,08:48:33.421373,1678,1036
2024-10-23 08:48:36.391320+00:00,35,7,DTE Staff,1,1,1678,1037,-200.0,-81.0,1,08:48:36.391320,1678,1037
2024-10-23 08:48:52.504040500+00:00,35,8,DTE Student,4,11,1678,1037,-49.0,-200.0,1,08:48:52.504040,1678,1035
2024-10-23 08:48:55.338624100+00:00,35,8,DTE Staff,3,11,1678,1037,-49.0,-200.0,1,08:48:55.338624,1678,1038
2024-10-23 08:48:58.413687500+00:00,35,8,DTE Staff,1,1,1678,1037,-200.0,-80.0,1,08:48:58.413687,1678,1036
2024-10-23 08:49:01.484570600+00:00,35,8,DTE Staff,2,1,1678,1037,-200.0,-80.0,1,08:49:01.484570,1678,1036
2024-10-23 08:49:19.605758200+00:00,35,9,DTE Student,4,11,1678,1037,-48.0,-200.0,1,08:49:19.605758,1678,1036
2024-10-23 08:49:22.360233300+00:00,35,9,DTE Staff,3,11,1678,1037,-48.0,-200.0,1,08:49:22.360233,1678,1039
2024-10-23 08:49:25.414048500+00:00,35,9,DTE Staff,1,1,1678,1037,-200.0,-81.0,1,08:49:25.414048,1678,1037
2024-10-23 08:49:28.455107700+00:00,35,9,DTE Staff,2,1,1678,1037,-200.0,-81.0,1,08:49:28.455107,1678,1037
2024-10-23 08:49:44.502797500+00:00,35,10,DTE Staff,3,11,1678,1037,-48.0,-200.0,1,08:49:44.502797,1678,1039
2024-10-23 08:49:47.501833500+00:00,35,10,DTE Student,4,11,1678,1037,-48.0,-200.0,1,08:49:47.501833,1678,1036
2024-10-23 08:49:50.528712600+00:00,35,10,DTE Staff,1,1,1678,1037,-200.0,-81.0,1,08:49:50.528712,1678,1037
2024-10-23 08:49:53.608641300+00:00,35,10,DTE Staff,2,1,1678,1037,-200.0,-82.0,1,08:49:53.608641,1678,1037
2024-10-23 08:50:09.479320300+00:00,35,11,DTE Student,4,11,1678,1037,-48.0,-200.0,1,08:50:09.479320,1678,1036
2024-10-23 08:50:12.482036900+00:00,35,11,DTE Staff,3,11,1678,1037,-48.0,-200.0,1,08:50:12.482036,1678,1039
2024-10-23 08:50:15.725420200+00:00,35,11,DTE Staff,1,1,1678,1037,-200.0,-81.0,1,08:50:15.725420,1678,1037
2024-10-23 08:50:18.301989300+00:00,35,11,DTE Staff,2,1,1678,1037,-200.0,-81.0,1,08:50:18.301989,1678,1037
2024-10-23 08:50:34.258784600+00:00,35,12,DTE Staff,3,11,1678,1037,-47.0,-200.0,1,08:50:34.258784,1678,1038
2024-10-23 08:50:37.324821+00:00,35,12,DTE Student,4,11,1678,1037,-47.0,-200.0,1,08:50:37.324821,1678,1035
2024-10-23 08:50:40.301867200+00:00,35,12,DTE Staff,1,1,1678,1037,-200.0,-82.0,1,08:50:40.301867,1678,1037
2024-10-23 08:50:43.390646600+00:00,35,12,DTE Staff,2,1,1678,1037,-200.0,-83.0,1,08:50:43.390646,1678,1037
2024-10-23 08:51:00.165264300+00:00,35,13,DTE Student,4,11,1678,1037,-48.0,-200.0,1,08:51:00.165264,1678,1036
2024-10-23 08:51:03.238327100+00:00,35,13,DTE Staff,3,11,1678,1037,-49.0,-200.0,1,08:51:03.238327,1678,1038
2024-10-23 08:51:06.221084200+00:00,35,13,DTE Staff,2,1,1678,1037,-200.0,-81.0,1,08:51:06.221084,1678,1037
2024-10-23 08:51:09.274592900+00:00,35,13,DTE Staff,1,1,1678,1037,-200.0,-82.0,1,08:51:09.274592,1678,1037
2024-10-23 08:51:25.460120200+00:00,35,14,DTE Staff,3,11,1678,1037,-46.0,-200.0,1,08:51:25.460120,1678,1055
2024-10-23 08:51:28.750989100+00:00,35,14,DTE Student,4,11,1678,1037,-46.0,-200.0,1,08:51:28.750989,1678,1053
2024-10-23 08:51:31.500481100+00:00,35,14,DTE Staff,1,1,1678,1037,-200.0,-81.0,1,08:51:31.500481,1678,1037
2024-10-23 08:51:34.857362400+00:00,35,14,DTE Staff,2,1,1678,1037,-200.0,-82.0,1,08:51:34.857362,1678,1037
2024-10-23 08:51:50.462439900+00:00,35,15,DTE Staff,3,11,1678,1037,-49.0,-200.0,1,08:51:50.462439,1678,1038
2024-10-23 08:51:53.722826300+00:00,35,15,DTE Student,4,11,1678,1037,-49.0,-200.0,1,08:51:53.722826,1678,1035
2024-10-23 08:51:56.481908400+00:00,35,15,DTE Staff,2,1,1678,1037,-200.0,-81.0,1,08:51:56.481908,1678,1037
2024-10-23 08:51:59.560359400+00:00,35,15,DTE Staff,1,1,1678,1037,-200.0,-82.0,1,08:51:59.560359,1678,1037
2024-10-23 08:52:15.742150100+00:00,35,16,DTE Student,4,11,1678,1037,-46.0,-200.0,1,08:52:15.742150,1678,1053
2024-10-23 08:52:18.811460+00:00,35,16,DTE Staff,3,11,1678,1037,-47.0,-200.0,1,08:52:18.811460,1678,1038
2024-10-23 08:52:21.884311600+00:00,35,16,DTE Staff,1,1,1678,1037,-200.0,-81.0,1,08:52:21.884311,1678,1037
2024-10-23 08:52:24.866358100+00:00,35,16,DTE Staff,2,1,1678,1037,-200.0,-81.0,1,08:52:24.866358,1678,1037
2024-10-23 08:52:43.387472900+00:00,35,17,DTE Staff,3,11,1678,1037,-51.0,-200.0,1,08:52:43.387472,1678,1038
2024-10-23 08:52:46.152013+00:00,35,17,DTE Student,4,11,1678,1037,-51.0,-200.0,1,08:52:46.152013,1678,1035
2024-10-23 08:52:49.114323400+00:00,35,17,DTE Staff,1,1,1678,1037,-200.0,-81.0,1,08:52:49.114323,1678,1037
2024-10-23 08:52:52.081938200+00:00,35,17,DTE Staff,2,1,1678,1037,-200.0,-82.0,1,08:52:52.081938,1678,1037
2024-10-23 08:53:09.500878600+00:00,35,18,DTE Student,4,11,1678,1037,-50.0,-200.0,1,08:53:09.500878,1678,1035
2024-10-23 08:53:12.569459+00:00,35,18,DTE Staff,3,11,1678,1037,-50.0,-200.0,1,08:53:12.569459,1678,1038
2024-10-23 08:53:15.746441900+00:00,35,18,DTE Staff,1,1,1678,1037,-200.0,-81.0,1,08:53:15.746441,1678,1037
2024-10-23 08:53:18.529107100+00:00,35,18,DTE Staff,2,1,1678,1037,-200.0,-82.0,1,08:53:18.529107,1678,1037
2024-10-23 08:53:36.427168600+00:00,35,19,DTE Staff,3,11,1678,1037,-47.0,-200.0,1,08:53:36.427168,1678,1038
2024-10-23 08:53:39.202441600+00:00,35,19,DTE Student,4,11,1678,1037,-48.0,-200.0,1,08:53:39.202441,1678,1036
2024-10-23 08:53:42.276701700+00:00,35,19,DTE Staff,2,1,1678,1037,-200.0,-81.0,1,08:53:42.276701,1678,1037
2024-10-23 08:53:45.845322200+00:00,35,19,DTE Staff,1,1,1678,1037,-200.0,-83.0,1,08:53:45.845322,1678,1037
2024-10-23 08:54:01.230047900+00:00,35,20,DTE Staff,3,11,1678,1037,-47.0,-200.0,1,08:54:01.230047,1678,1038
2024-10-23 08:54:04.284011700+00:00,35,20,DTE Student,4,11,1678,1037,-47.0,-200.0,1,08:54:04.284011,1678,1035
2024-10-23 08:54:07.353727900+00:00,35,20,DTE Staff,2,1,1678,1037,-200.0,-86.0,1,08:54:07.353727,1678,1037
2024-10-23 08:54:10.337325500+00:00,35,20,DTE Staff,1,1,1678,1037,-200.0,-86.0,1,08:54:10.337325,1678,1037
2024-10-23 08:55:33.595462700+00:00,33,1,DTE Student,4,11,1449,1037,-48.0,-200.0,1,08:55:33.595462,1449,1038
2024-10-23 08:55:36.647695400+00:00,33,1,DTE Staff,3,11,1449,1037,-48.0,-200.0,1,08:55:36.647695,1449,1039
2024-10-23 08:55:39.719781600+00:00,33,1,DTE Staff,1,1,1449,1037,-200.0,-88.0,1,08:55:39.719781,1449,1035
2024-10-23 08:55:42.619921300+00:00,33,1,DTE Staff,2,1,1449,1037,-200.0,-88.0,1,08:55:42.619921,1449,1035
2024-10-23 08:56:07.075901800+00:00,33,2,DTE Student,4,11,1449,1037,-48.0,-200.0,1,08:56:07.075901,1449,1038
2024-10-23 08:56:10.014800100+00:00,33,2,DTE Staff,3,11,1449,1037,-49.0,-200.0,1,08:56:10.014800,1449,1037
2024-10-23 08:56:13.427062300+00:00,33,2,DTE Staff,2,1,1449,1037,-200.0,-90.0,1,08:56:13.427062,1449,1037
2024-10-23 08:56:27.248449800+00:00,33,3,DTE Staff,3,11,1449,1037,-49.0,-200.0,1,08:56:27.248449,1449,1037
2024-10-23 08:56:30.022754200+00:00,33,3,DTE Student,4,11,1449,1037,-49.0,-200.0,1,08:56:30.022754,1449,1037
2024-10-23 08:56:33.072013500+00:00,33,3,DTE Staff,1,1,1449,1037,-200.0,-89.0,1,08:56:33.072013,1449,1037
2024-10-23 08:56:36.148615700+00:00,33,3,DTE Staff,2,1,1449,1037,-200.0,-89.0,1,08:56:36.148615,1449,1037
2024-10-23 08:56:52.630931400+00:00,33,4,DTE Staff,3,11,1449,1037,-49.0,-200.0,1,08:56:52.630931,1449,1037
2024-10-23 08:56:55.999755500+00:00,33,4,DTE Student,4,11,1449,1037,-49.0,-200.0,1,08:56:55.999755,1449,1037
2024-10-23 08:56:58.588895200+00:00,33,4,DTE Staff,1,1,1449,1037,-200.0,-90.0,1,08:56:58.588895,1449,1037
2024-10-23 08:57:01.653186300+00:00,33,4,DTE Staff,2,1,1449,1037,-200.0,-91.0,1,08:57:01.653186,1449,1037
2024-10-23 08:57:18.033815500+00:00,33,5,DTE Student,4,11,1449,1037,-51.0,-200.0,1,08:57:18.033815,1449,1037
2024-10-23 08:57:20.995448700+00:00,33,5,DTE Staff,3,11,1449,1037,-51.0,-200.0,1,08:57:20.995448,1449,1037
2024-10-23 08:57:24.387461100+00:00,33,5,DTE Staff,1,1,1449,1037,-200.0,-88.0,1,08:57:24.387461,1449,1035
2024-10-23 08:57:27.132580400+00:00,33,5,DTE Staff,2,1,1449,1037,-200.0,-89.0,1,08:57:27.132580,1449,1037
2024-10-23 08:57:51.001985300+00:00,33,6,DTE Staff,3,11,1449,1037,-50.0,-200.0,1,08:57:51.001985,1449,1037
2024-10-23 08:57:53.261632900+00:00,33,6,DTE Student,4,11,1449,1037,-51.0,-200.0,1,08:57:53.261632,1449,1037
2024-10-23 08:57:59.289014700+00:00,33,6,DTE Staff,1,1,1449,1037,-200.0,-89.0,1,08:57:59.289014,1449,1037
2024-10-23 08:58:00.309169600+00:00,33,6,DTE Staff,2,1,1449,1037,-200.0,-89.0,1,08:58:00.309169,1449,1037
2024-10-23 08:58:23.477302800+00:00,33,7,DTE Student,4,11,1449,1037,-50.0,-200.0,1,08:58:23.477302,1449,1037
2024-10-23 08:58:26.542125700+00:00,33,7,DTE Staff,3,11,1449,1037,-51.0,-200.0,1,08:58:26.542125,1449,1037
2024-10-23 08:58:29.419422600+00:00,33,7,DTE Staff,1,1,1449,1037,-200.0,-93.0,1,08:58:29.419422,1449,1037
2024-10-23 08:58:32.881011400+00:00,33,7,DTE Staff,2,1,1449,1037,-200.0,-94.0,1,08:58:32.881011,1449,1037
2024-10-23 08:58:49.690936+00:00,33,8,DTE Staff,3,11,1449,1037,-52.0,-200.0,1,08:58:49.690936,1449,1037
2024-10-23 08:58:52.233668900+00:00,33,8,DTE Student,4,11,1449,1037,-53.0,-200.0,1,08:58:52.233668,1449,1037
2024-10-23 08:58:55.151787300+00:00,33,8,DTE Staff,2,1,1449,1037,-200.0,-90.0,1,08:58:55.151787,1449,1037
2024-10-23 08:58:58.284715800+00:00,33,8,DTE Staff,1,1,1449,1037,-200.0,-93.0,1,08:58:58.284715,1449,1037
2024-10-23 08:59:15.245381800+00:00,33,9,DTE Student,4,11,1449,1037,-48.0,-200.0,1,08:59:15.245381,1449,1038
2024-10-23 08:59:18.258907100+00:00,33,9,DTE Staff,3,11,1449,1037,-49.0,-200.0,1,08:59:18.258907,1449,1037
2024-10-23 08:59:21.355971200+00:00,33,9,DTE Staff,1,1,1449,1037,-200.0,-87.0,1,08:59:21.355971,1449,1030
2024-10-23 08:59:24.388598900+00:00,33,9,DTE Staff,2,1,1449,1037,-200.0,-89.0,1,08:59:24.388598,1449,1037
2024-10-23 08:59:43.738111100+00:00,33,10,DTE Staff,3,11,1449,1037,-48.0,-200.0,1,08:59:43.738111,1449,1039
2024-10-23 08:59:46.809325+00:00,33,10,DTE Student,4,11,1449,1037,-49.0,-200.0,1,08:59:46.809325,1449,1037
2024-10-23 08:59:49.787592400+00:00,33,10,DTE Staff,1,1,1449,1037,-200.0,-92.0,1,08:59:49.787592,1449,1037
2024-10-23 08:59:52.752591100+00:00,33,10,DTE Staff,2,1,1449,1037,-200.0,-92.0,1,08:59:52.752591,1449,1037
2024-10-23 09:00:08.457034600+00:00,33,11,DTE Student,4,11,1449,1037,-49.0,-200.0,1,09:00:08.457034,1449,1037
2024-10-23 09:00:11.489556700+00:00,33,11,DTE Staff,3,11,1449,1037,-50.0,-200.0,1,09:00:11.489556,1449,1037
2024-10-23 09:00:14.487509600+00:00,33,11,DTE Staff,2,1,1449,1037,-200.0,-91.0,1,09:00:14.487509,1449,1037
2024-10-23 09:00:17.912669+00:00,33,11,DTE Staff,1,1,1449,1037,-200.0,-92.0,1,09:00:17.912669,1449,1037
2024-10-23 09:00:34.018545200+00:00,33,12,DTE Student,4,11,1449,1037,-48.0,-200.0,1,09:00:34.018545,1449,1038
2024-10-23 09:00:37.104658200+00:00,33,12,DTE Staff,3,11,1449,1037,-49.0,-200.0,1,09:00:37.104658,1449,1037
2024-10-23 09:00:40.027880700+00:00,33,12,DTE Staff,1,1,1449,1037,-200.0,-93.0,1,09:00:40.027880,1449,1037
2024-10-23 09:00:43.535340900+00:00,33,12,DTE Staff,2,1,1449,1037,-200.0,-93.0,1,09:00:43.535340,1449,1037
2024-10-23 09:01:03.320193500+00:00,33,13,DTE Staff,3,11,1449,1037,-48.0,-200.0,1,09:01:03.320193,1449,1039
2024-10-23 09:01:06.283594400+00:00,33,13,DTE Student,4,11,1449,1037,-48.0,-200.0,1,09:01:06.283594,1449,1038
2024-10-23 09:01:09.342511700+00:00,33,13,DTE Staff,1,1,1449,1037,-200.0,-94.0,1,09:01:09.342511,1449,1037
2024-10-23 09:01:12.303792200+00:00,33,13,DTE Staff,2,1,1449,1037,-200.0,-94.0,1,09:01:12.303792,1449,1037
2024-10-23 09:01:28.909750300+00:00,33,14,DTE Staff,3,11,1449,1037,-48.0,-200.0,1,09:01:28.909750,1449,1039
2024-10-23 09:01:32.080342500+00:00,33,14,DTE Student,4,11,1449,1037,-49.0,-200.0,1,09:01:32.080342,1449,1037
2024-10-23 09:01:34.946937100+00:00,33,14,DTE Staff,2,1,1449,1037,-200.0,-90.0,1,09:01:34.946937,1449,1037
2024-10-23 09:01:38.021429700+00:00,33,14,DTE Staff,1,1,1449,1037,-200.0,-91.0,1,09:01:38.021429,1449,1037
2024-10-23 09:01:54.317109100+00:00,33,15,DTE Student,4,11,1449,1037,-48.0,-200.0,1,09:01:54.317109,1449,1038
2024-10-23 09:01:57.170271600+00:00,33,15,DTE Staff,3,11,1449,1037,-48.0,-200.0,1,09:01:57.170271,1449,1039
2024-10-23 09:02:00.271416500+00:00,33,15,DTE Staff,2,1,1449,1037,-200.0,-92.0,1,09:02:00.271416,1449,1037
2024-10-23 09:02:03.221054900+00:00,33,15,DTE Staff,1,1,1449,1037,-200.0,-93.0,1,09:02:03.221054,1449,1037
2024-10-23 09:02:18.991271100+00:00,33,16,DTE Staff,3,11,1449,1037,-48.0,-200.0,1,09:02:18.991271,1449,1039
2024-10-23 09:02:22.157652900+00:00,33,16,DTE Student,4,11,1449,1037,-48.0,-200.0,1,09:02:22.157652,1449,1038
2024-10-23 09:02:25.024908+00:00,33,16,DTE Staff,2,1,1449,1037,-200.0,-93.0,1,09:02:25.024908,1449,1037
2024-10-23 09:02:28.096777+00:00,33,16,DTE Staff,1,1,1449,1037,-200.0,-93.0,1,09:02:28.096777,1449,1037
2024-10-23 09:02:51.953081+00:00,33,17,DTE Staff,3,11,1449,1037,-48.0,-200.0,1,09:02:51.953081,1449,1039
2024-10-23 09:02:55.026124100+00:00,33,17,DTE Student,4,11,1449,1037,-49.0,-200.0,1,09:02:55.026124,1449,1037
2024-10-23 09:02:57.934348500+00:00,33,17,DTE Staff,2,1,1449,1037,-200.0,-89.0,1,09:02:57.934348,1449,1037
2024-10-23 09:03:00.975385300+00:00,33,17,DTE Staff,1,1,1449,1037,-200.0,-91.0,1,09:03:00.975385,1449,1037
2024-10-23 09:03:18.260700900+00:00,33,18,DTE Staff,3,11,1449,1037,-48.0,-200.0,1,09:03:18.260700,1449,1039
2024-10-23 09:03:21.342362500+00:00,33,18,DTE Student,4,11,1449,1037,-48.0,-200.0,1,09:03:21.342362,1449,1038
2024-10-23 09:03:24.741520900+00:00,33,18,DTE Staff,2,1,1449,1037,-200.0,-91.0,1,09:03:24.741520,1449,1037
2024-10-23 09:03:27.388946600+00:00,33,18,DTE Staff,1,1,1449,1037,-200.0,-91.0,1,09:03:27.388946,1449,1037
2024-10-23 09:03:43.258311500+00:00,33,19,DTE Student,4,11,1449,1037,-49.0,-200.0,1,09:03:43.258311,1449,1037
2024-10-23 09:03:46.230518200+00:00,33,19,DTE Staff,3,11,1449,1037,-49.0,-200.0,1,09:03:46.230518,1449,1037
2024-10-23 09:03:49.301408200+00:00,33,19,DTE Staff,1,1,1449,1037,-200.0,-90.0,1,09:03:49.301408,1449,1037
