,bssid,channel,host,iteration,reference_point,rssi,ssid,time,topic,xr,yr
,70:A7:41:DC:77:CD,1,LAUREN,7,RP53,-60,DTE Staff,2025-03-01T00:23:42.352003Z,esp/topic,1479,1368
,70:A7:41:DC:77:CD,1,LAUREN,7,RP54,-72,DTE Staff,2025-03-01T00:33:02.3922903Z,esp/topic,1479,1567
,70:A7:41:DC:77:CD,1,LAUREN,7,RP55,-67,DTE Staff,2025-03-01T00:42:58.0089508Z,esp/topic,1479,1789
,70:A7:41:DC:77:CD,1,LAUREN,7,RP56,-66,DTE Staff,2025-03-01T03:12:19.8196496Z,esp/topic,1479,1948
,70:A7:41:DC:77:CD,1,LAUREN,7,RP58,-59,DTE Staff,2025-03-01T00:52:38.3462678Z,esp/topic,1653,1368
,70:A7:41:DC:77:CD,1,LAUREN,7,RP59,-63,DTE Staff,2025-03-01T01:01:07.6879371Z,esp/topic,1653,1567
,70:A7:41:DC:77:CD,1,LAUREN,7,RP60,-74,DTE Staff,2025-03-01T01:10:09.4642379Z,esp/topic,1653,1789
,70:A7:41:DC:77:CD,1,LAUREN,7,RP61,-69,DTE Staff,2025-03-01T03:22:33.6068759Z,esp/topic,1653,1948
,70:A7:41:DC:77:CD,1,LAUREN,7,RP63,-67,DTE Staff,2025-03-01T03:34:03.5929551Z,esp/topic,1826,1368
,70:A7:41:DC:77:CD,1,LAUREN,7,RP64,-69,DTE Staff,2025-03-01T03:44:15.1412632Z,esp/topic,1826,1567
,70:A7:41:DC:77:CD,1,LAUREN,7,RP66,-81,DTE Staff,2025-03-01T02:22:36.3761841Z,esp/topic,1826,1948
,70:A7:41:DC:77:CD,1,LAUREN,7,RP67,-71,DTE Staff,2025-03-01T02:32:08.000242Z,esp/topic,1826,2130
,70:A7:41:DC:77:CD,1,LAUREN,7,RP68,-75,DTE Staff,2025-03-01T03:53:24.0108039Z,esp/topic,2000,1368
,70:A7:41:DC:77:CD,1,LAUREN,7,RP69,-67,DTE Staff,2025-03-01T04:01:49.9967622Z,esp/topic,2000,1567
,70:A7:41:DC:77:CD,1,LAUREN,7,RP70,-73,DTE Staff,2025-03-01T02:41:44.0833233Z,esp/topic,2000,1789
,70:A7:41:DC:77:CD,1,LAUREN,7,RP71,-78,DTE Staff,2025-03-01T02:52:05.3144842Z,esp/topic,2000,1948
,70:A7:41:DC:77:CD,1,LAUREN,7,RP72,-76,DTE Staff,2025-03-01T03:02:05.796665Z,esp/topic,2000,2130
,70:A7:41:DC:77:CD,1,LAUREN,7,RP74,-60,DTE Staff,2025-03-01T04:14:20.9605907Z,esp/topic,1720,299
,70:A7:41:DC:77:CD,1,LAUREN,7,RP75,-68,DTE Staff,2025-03-01T01:42:25.8930865Z,esp/topic,1720,469
,70:A7:41:DC:77:CD,1,LAUREN,7,RP76,-61,DTE Staff,2025-03-01T01:32:14.1545785Z,esp/topic,1720,639
,70:A7:41:DC:77:CD,1,LAUREN,7,RP77,-73,DTE Staff,2025-03-01T01:22:05.8908472Z,esp/topic,1720,838
,70:A7:41:DC:77:CD,1,LAUREN,7,RP80,-55,DTE Staff,2025-03-01T04:22:01.368008Z,esp/topic,2000,469
,70:A7:41:DC:77:CD,1,LAUREN,7,RP81,-60,DTE Staff,2025-03-01T02:01:26.7292955Z,esp/topic,2000,639
,70:A7:41:DC:77:CD,1,LAUREN,7,RP82,-67,DTE Staff,2025-03-01T02:11:10.4153784Z,esp/topic,2000,838
,70:A7:41:DC:77:CD,1,LAUREN,7,RP85,-90,DTE Staff,2025-03-01T04:42:14.7725161Z,esp/topic,2224,469
,70:A7:41:DC:77:CD,1,LAUREN,7,RP88,-83,DTE Staff,2025-03-01T04:53:15.4180782Z,esp/topic,2454,469
,70:A7:41:DC:77:CD,1,LAUREN,7,RP89,-65,DTE Staff,2025-03-01T04:31:56.8326929Z,esp/topic,2224,1393
,70:A7:41:DC:77:CD,1,LAUREN,7,RP90,-69,DTE Staff,2025-03-01T05:04:02.6366376Z,esp/topic,2454,1393
,70:A7:41:DC:77:CD,1,LAUREN,8,RP53,-61,DTE Staff,2025-03-01T00:24:04.1704407Z,esp/topic,1479,1368
,70:A7:41:DC:77:CD,1,LAUREN,8,RP54,-72,DTE Staff,2025-03-01T00:33:21.2230305Z,esp/topic,1479,1567
,70:A7:41:DC:77:CD,1,LAUREN,8,RP55,-66,DTE Staff,2025-03-01T00:43:16.0219184Z,esp/topic,1479,1789
,70:A7:41:DC:77:CD,1,LAUREN,8,RP56,-69,DTE Staff,2025-03-01T03:12:44.8033827Z,esp/topic,1479,1948
,70:A7:41:DC:77:CD,1,LAUREN,8,RP58,-66,DTE Staff,2025-03-01T00:52:55.1374556Z,esp/topic,1653,1368
,70:A7:41:DC:77:CD,1,LAUREN,8,RP59,-63,DTE Staff,2025-03-01T01:01:33.3888228Z,esp/topic,1653,1567
,70:A7:41:DC:77:CD,1,LAUREN,8,RP60,-71,DTE Staff,2025-03-01T01:10:38.674771Z,esp/topic,1653,1789
,70:A7:41:DC:77:CD,1,LAUREN,8,RP61,-69,DTE Staff,2025-03-01T03:22:57.6395323Z,esp/topic,1653,1948
,70:A7:41:DC:77:CD,1,LAUREN,8,RP63,-67,DTE Staff,2025-03-01T03:34:31.3543781Z,esp/topic,1826,1368
,70:A7:41:DC:77:CD,1,LAUREN,8,RP64,-69,DTE Staff,2025-03-01T03:44:42.9903422Z,esp/topic,1826,1567
,70:A7:41:DC:77:CD,1,LAUREN,8,RP66,-80,DTE Staff,2025-03-01T02:23:00.9697082Z,esp/topic,1826,1948
,70:A7:41:DC:77:CD,1,LAUREN,8,RP67,-72,DTE Staff,2025-03-01T02:32:36.0650465Z,esp/topic,1826,2130
,70:A7:41:DC:77:CD,1,LAUREN,8,RP68,-75,DTE Staff,2025-03-01T03:53:46.5368784Z,esp/topic,2000,1368
,70:A7:41:DC:77:CD,1,LAUREN,8,RP69,-71,DTE Staff,2025-03-01T04:02:14.3490531Z,esp/topic,2000,1567
,70:A7:41:DC:77:CD,1,LAUREN,8,RP70,-74,DTE Staff,2025-03-01T02:42:18.6589574Z,esp/topic,2000,1789
,70:A7:41:DC:77:CD,1,LAUREN,8,RP71,-76,DTE Staff,2025-03-01T02:52:23.7904672Z,esp/topic,2000,1948
,70:A7:41:DC:77:CD,1,LAUREN,8,RP72,-75,DTE Staff,2025-03-01T03:02:24.3671915Z,esp/topic,2000,2130
,70:A7:41:DC:77:CD,1,LAUREN,8,RP74,-60,DTE Staff,2025-03-01T04:14:52.1176132Z,esp/topic,1720,299
,70:A7:41:DC:77:CD,1,LAUREN,8,RP75,-67,DTE Staff,2025-03-01T01:42:58.651307Z,esp/topic,1720,469
,70:A7:41:DC:77:CD,1,LAUREN,8,RP76,-59,DTE Staff,2025-03-01T01:32:39.3364802Z,esp/topic,1720,639
,70:A7:41:DC:77:CD,1,LAUREN,8,RP77,-76,DTE Staff,2025-03-01T01:22:33.7317712Z,esp/topic,1720,838
,70:A7:41:DC:77:CD,1,LAUREN,8,RP80,-55,DTE Staff,2025-03-01T04:22:29.2223322Z,esp/topic,2000,469
,70:A7:41:DC:77:CD,1,LAUREN,8,RP81,-60,DTE Staff,2025-03-01T02:01:55.0963498Z,esp/topic,2000,639
,70:A7:41:DC:77:CD,1,LAUREN,8,RP82,-67,DTE Staff,2025-03-01T02:11:34.9194701Z,esp/topic,2000,838
,70:A7:41:DC:77:CD,1,LAUREN,8,RP85,-88,DTE Staff,2025-03-01T04:42:36.1786982Z,esp/topic,2224,469
,70:A7:41:DC:77:CD,1,LAUREN,8,RP88,-84,DTE Staff,2025-03-01T04:53:40.1222936Z,esp/topic,2454,469
,70:A7:41:DC:77:CD,1,LAUREN,8,RP89,-67,DTE Staff,2025-03-01T04:32:30.3517531Z,esp/topic,2224,1393
,70:A7:41:DC:77:CD,1,LAUREN,8,RP90,-71,DTE Staff,2025-03-01T05:04:27.263147Z,esp/topic,2454,1393
,70:A7:41:DC:77:CD,1,LAUREN,9,RP53,-61,DTE Staff,2025-03-01T00:24:33.3517817Z,esp/topic,1479,1368
,70:A7:41:DC:77:CD,1,LAUREN,9,RP54,-75,DTE Staff,2025-03-01T00:33:42.7978769Z,esp/topic,1479,1567
,70:A7:41:DC:77:CD,1,LAUREN,9,RP55,-73,DTE Staff,2025-03-01T00:43:38.0160375Z,esp/topic,1479,1789
,70:A7:41:DC:77:CD,1,LAUREN,9,RP56,-65,DTE Staff,2025-03-01T03:13:06.5929274Z,esp/topic,1479,1948
,70:A7:41:DC:77:CD,1,LAUREN,9,RP58,-66,DTE Staff,2025-03-01T00:53:10.8201458Z,esp/topic,1653,1368
,70:A7:41:DC:77:CD,1,LAUREN,9,RP59,-62,DTE Staff,2025-03-01T01:01:55.2030123Z,esp/topic,1653,1567
,70:A7:41:DC:77:CD,1,LAUREN,9,RP60,-75,DTE Staff,2025-03-01T01:11:03.7590744Z,esp/topic,1653,1789
,70:A7:41:DC:77:CD,1,LAUREN,9,RP61,-70,DTE Staff,2025-03-01T03:23:19.9607677Z,esp/topic,1653,1948
,70:A7:41:DC:77:CD,1,LAUREN,9,RP63,-66,DTE Staff,2025-03-01T03:34:56.3359788Z,esp/topic,1826,1368
,70:A7:41:DC:77:CD,1,LAUREN,9,RP64,-69,DTE Staff,2025-03-01T03:45:05.2230857Z,esp/topic,1826,1567
,70:A7:41:DC:77:CD,1,LAUREN,9,RP66,-80,DTE Staff,2025-03-01T02:23:22.7466558Z,esp/topic,1826,1948
,70:A7:41:DC:77:CD,1,LAUREN,9,RP67,-73,DTE Staff,2025-03-01T02:33:00.6266408Z,esp/topic,1826,2130
,70:A7:41:DC:77:CD,1,LAUREN,9,RP68,-78,DTE Staff,2025-03-01T03:54:08.5338949Z,esp/topic,2000,1368
,70:A7:41:DC:77:CD,1,LAUREN,9,RP69,-71,DTE Staff,2025-03-01T04:02:42.0887414Z,esp/topic,2000,1567
,70:A7:41:DC:77:CD,1,LAUREN,9,RP70,-72,DTE Staff,2025-03-01T02:42:46.2530451Z,esp/topic,2000,1789
,70:A7:41:DC:77:CD,1,LAUREN,9,RP71,-74,DTE Staff,2025-03-01T02:52:49.3535008Z,esp/topic,2000,1948
,70:A7:41:DC:77:CD,1,LAUREN,9,RP72,-75,DTE Staff,2025-03-01T03:02:42.9612332Z,esp/topic,2000,2130
,70:A7:41:DC:77:CD,1,LAUREN,9,RP75,-68,DTE Staff,2025-03-01T01:43:26.7951747Z,esp/topic,1720,469
,70:A7:41:DC:77:CD,1,LAUREN,9,RP76,-63,DTE Staff,2025-03-01T01:33:05.7519085Z,esp/topic,1720,639
,70:A7:41:DC:77:CD,1,LAUREN,9,RP77,-67,DTE Staff,2025-03-01T01:22:58.2745159Z,esp/topic,1720,838
,70:A7:41:DC:77:CD,1,LAUREN,9,RP80,-56,DTE Staff,2025-03-01T04:22:51.7481927Z,esp/topic,2000,469
,70:A7:41:DC:77:CD,1,LAUREN,9,RP81,-60,DTE Staff,2025-03-01T02:02:20.5947154Z,esp/topic,2000,639
,70:A7:41:DC:77:CD,1,LAUREN,9,RP82,-67,DTE Staff,2025-03-01T02:12:02.7516503Z,esp/topic,2000,838
,70:A7:41:DC:77:CD,1,LAUREN,9,RP85,-85,DTE Staff,2025-03-01T04:43:01.0473305Z,esp/topic,2224,469
,70:A7:41:DC:77:CD,1,LAUREN,9,RP88,-83,DTE Staff,2025-03-01T04:54:01.7638071Z,esp/topic,2454,469
,70:A7:41:DC:77:CD,1,LAUREN,9,RP89,-66,DTE Staff,2025-03-01T04:32:51.7731794Z,esp/topic,2224,1393
,70:A7:41:DC:77:CD,1,LAUREN,9,RP90,-71,DTE Staff,2025-03-01T05:04:55.0486867Z,esp/topic,2454,1393
,70:A7:41:DC:8E:55,11,LAUREN,1,RP53,-89,DTE Staff,2025-03-01T00:21:14.3951146Z,esp/topic,1479,1368
,70:A7:41:DC:8E:55,11,LAUREN,1,RP54,-95,DTE Staff,2025-03-01T00:30:59.3962648Z,esp/topic,1479,1567
,70:A7:41:DC:8E:55,11,LAUREN,1,RP56,-94,DTE Staff,2025-03-01T03:09:54.4180449Z,esp/topic,1479,1948
,70:A7:41:DC:8E:55,11,LAUREN,1,RP61,-95,DTE Staff,2025-03-01T03:20:17.62845Z,esp/topic,1653,1948
,70:A7:41:DC:8E:55,11,LAUREN,1,RP63,-82,DTE Staff,2025-03-01T03:31:42.3921104Z,esp/topic,1826,1368
,70:A7:41:DC:8E:55,11,LAUREN,1,RP64,-87,DTE Staff,2025-03-01T03:41:49.1187963Z,esp/topic,1826,1567
,70:A7:41:DC:8E:55,11,LAUREN,1,RP69,-90,DTE Staff,2025-03-01T03:59:25.5053057Z,esp/topic,2000,1567
,70:A7:41:DC:8E:55,11,LAUREN,1,RP70,-96,DTE Staff,2025-03-01T02:39:15.442652Z,esp/topic,2000,1789
,70:A7:41:DC:8E:55,11,LAUREN,1,RP71,-97,DTE Staff,2025-03-01T02:49:50.0464715Z,esp/topic,2000,1948
,70:A7:41:DC:8E:55,11,LAUREN,1,RP74,-86,DTE Staff,2025-03-01T04:10:44.6478204Z,esp/topic,1720,299
,70:A7:41:DC:8E:55,11,LAUREN,1,RP75,-82,DTE Staff,2025-03-01T01:39:51.8728325Z,esp/topic,1720,469
,70:A7:41:DC:8E:55,11,LAUREN,1,RP76,-80,DTE Staff,2025-03-01T01:29:43.8155904Z,esp/topic,1720,639
,70:A7:41:DC:8E:55,11,LAUREN,1,RP77,-80,DTE Staff,2025-03-01T01:19:27.26222Z,esp/topic,1720,838
,70:A7:41:DC:8E:55,11,LAUREN,1,RP80,-71,DTE Staff,2025-03-01T04:19:36.3723479Z,esp/topic,2000,469
,70:A7:41:DC:8E:55,11,LAUREN,1,RP81,-79,DTE Staff,2025-03-01T01:58:56.4017535Z,esp/topic,2000,639
,70:A7:41:DC:8E:55,11,LAUREN,1,RP82,-77,DTE Staff,2025-03-01T02:08:42.1376226Z,esp/topic,2000,838
,70:A7:41:DC:8E:55,11,LAUREN,1,RP85,-37,DTE Staff,2025-03-01T04:39:35.0458341Z,esp/topic,2224,469
,70:A7:41:DC:8E:55,11,LAUREN,1,RP88,-39,DTE Staff,2025-03-01T04:50:30.2998412Z,esp/topic,2454,469
,70:A7:41:DC:8E:55,11,LAUREN,1,RP89,-70,DTE Staff,2025-03-01T04:29:35.4151668Z,esp/topic,2224,1393
,70:A7:41:DC:8E:55,11,LAUREN,1,RP90,-68,DTE Staff,2025-03-01T05:01:17.8258834Z,esp/topic,2454,1393
,70:A7:41:DC:8E:55,11,LAUREN,10,RP53,-91,DTE Staff,2025-03-01T00:25:01.7107052Z,esp/topic,1479,1368
,70:A7:41:DC:8E:55,11,LAUREN,10,RP54,-91,DTE Staff,2025-03-01T00:34:05.0817142Z,esp/topic,1479,1567
,70:A7:41:DC:8E:55,11,LAUREN,10,RP56,-95,DTE Staff,2025-03-01T03:13:38.5034279Z,esp/topic,1479,1948
,70:A7:41:DC:8E:55,11,LAUREN,10,RP58,-88,DTE Staff,2025-03-01T00:53:43.6715562Z,esp/topic,1653,1368
,70:A7:41:DC:8E:55,11,LAUREN,10,RP59,-95,DTE Staff,2025-03-01T01:02:23.3633588Z,esp/topic,1653,1567
,70:A7:41:DC:8E:55,11,LAUREN,10,RP60,-94,DTE Staff,2025-03-01T01:11:34.4776151Z,esp/topic,1653,1789
,70:A7:41:DC:8E:55,11,LAUREN,10,RP63,-80,DTE Staff,2025-03-01T03:35:24.3057029Z,esp/topic,1826,1368
,70:A7:41:DC:8E:55,11,LAUREN,10,RP64,-89,DTE Staff,2025-03-01T03:45:40.3328047Z,esp/topic,1826,1567
,70:A7:41:DC:8E:55,11,LAUREN,10,RP67,-96,DTE Staff,2025-03-01T02:33:25.9271618Z,esp/topic,1826,2130
,70:A7:41:DC:8E:55,11,LAUREN,10,RP69,-94,DTE Staff,2025-03-01T04:03:09.6751534Z,esp/topic,2000,1567
,70:A7:41:DC:8E:55,11,LAUREN,10,RP75,-83,DTE Staff,2025-03-01T01:43:59.5001427Z,esp/topic,1720,469
,70:A7:41:DC:8E:55,11,LAUREN,10,RP76,-80,DTE Staff,2025-03-01T01:33:36.679373Z,esp/topic,1720,639
,70:A7:41:DC:8E:55,11,LAUREN,10,RP77,-79,DTE Staff,2025-03-01T01:23:37.3250622Z,esp/topic,1720,838
,70:A7:41:DC:8E:55,11,LAUREN,10,RP80,-71,DTE Staff,2025-03-01T04:23:25.9307673Z,esp/topic,2000,469
,70:A7:41:DC:8E:55,11,LAUREN,10,RP81,-77,DTE Staff,2025-03-01T02:02:54.7983256Z,esp/topic,2000,639
,70:A7:41:DC:8E:55,11,LAUREN,10,RP85,-37,DTE Staff,2025-03-01T04:43:23.650434Z,esp/topic,2224,469
,70:A7:41:DC:8E:55,11,LAUREN,10,RP88,-42,DTE Staff,2025-03-01T04:54:25.1086923Z,esp/topic,2454,469
,70:A7:41:DC:8E:55,11,LAUREN,10,RP89,-67,DTE Staff,2025-03-01T04:33:14.4528987Z,esp/topic,2224,1393
,70:A7:41:DC:8E:55,11,LAUREN,10,RP90,-62,DTE Staff,2025-03-01T05:05:19.2323812Z,esp/topic,2454,1393
,70:A7:41:DC:8E:55,11,LAUREN,11,RP53,-89,DTE Staff,2025-03-01T00:25:26.6928123Z,esp/topic,1479,1368
,70:A7:41:DC:8E:55,11,LAUREN,11,RP56,-95,DTE Staff,2025-03-01T03:14:03.6748466Z,esp/topic,1479,1948
,70:A7:41:DC:8E:55,11,LAUREN,11,RP58,-88,DTE Staff,2025-03-01T00:54:05.6961167Z,esp/topic,1653,1368
,70:A7:41:DC:8E:55,11,LAUREN,11,RP59,-98,DTE Staff,2025-03-01T01:02:45.2726463Z,esp/topic,1653,1567
,70:A7:41:DC:8E:55,11,LAUREN,11,RP60,-94,DTE Staff,2025-03-01T01:11:59.3604418Z,esp/topic,1653,1789
,70:A7:41:DC:8E:55,11,LAUREN,11,RP61,-96,DTE Staff,2025-03-01T03:24:15.2145341Z,esp/topic,1653,1948
,70:A7:41:DC:8E:55,11,LAUREN,11,RP63,-80,DTE Staff,2025-03-01T03:35:53.6649534Z,esp/topic,1826,1368
,70:A7:41:DC:8E:55,11,LAUREN,11,RP64,-89,DTE Staff,2025-03-01T03:46:05.6013173Z,esp/topic,1826,1567
,70:A7:41:DC:8E:55,11,LAUREN,11,RP66,-97,DTE Staff,2025-03-01T02:24:15.0290654Z,esp/topic,1826,1948
,70:A7:41:DC:8E:55,11,LAUREN,11,RP67,-97,DTE Staff,2025-03-01T02:33:47.5702983Z,esp/topic,1826,2130
,70:A7:41:DC:8E:55,11,LAUREN,11,RP69,-94,DTE Staff,2025-03-01T04:03:39.5404641Z,esp/topic,2000,1567
,70:A7:41:DC:8E:55,11,LAUREN,11,RP70,-95,DTE Staff,2025-03-01T02:43:36.4598404Z,esp/topic,2000,1789
,70:A7:41:DC:8E:55,11,LAUREN,11,RP75,-82,DTE Staff,2025-03-01T01:44:23.2686987Z,esp/topic,1720,469
,70:A7:41:DC:8E:55,11,LAUREN,11,RP76,-79,DTE Staff,2025-03-01T01:34:01.7972101Z,esp/topic,1720,639
,70:A7:41:DC:8E:55,11,LAUREN,11,RP77,-77,DTE Staff,2025-03-01T01:24:06.8313374Z,esp/topic,1720,838
,70:A7:41:DC:8E:55,11,LAUREN,11,RP80,-71,DTE Staff,2025-03-01T04:23:52.4750745Z,esp/topic,2000,469
,70:A7:41:DC:8E:55,11,LAUREN,11,RP81,-78,DTE Staff,2025-03-01T02:03:20.2906552Z,esp/topic,2000,639
,70:A7:41:DC:8E:55,11,LAUREN,11,RP82,-76,DTE Staff,2025-03-01T02:12:58.1803396Z,esp/topic,2000,838
,70:A7:41:DC:8E:55,11,LAUREN,11,RP85,-40,DTE Staff,2025-03-01T04:43:49.239991Z,esp/topic,2224,469
,70:A7:41:DC:8E:55,11,LAUREN,11,RP88,-40,DTE Staff,2025-03-01T04:54:51.092134Z,esp/topic,2454,469
,70:A7:41:DC:8E:55,11,LAUREN,11,RP89,-65,DTE Staff,2025-03-01T04:33:39.014553Z,esp/topic,2224,1393
,70:A7:41:DC:8E:55,11,LAUREN,11,RP90,-62,DTE Staff,2025-03-01T05:05:40.8559155Z,esp/topic,2454,1393
,70:A7:41:DC:8E:55,11,LAUREN,12,RP53,-93,DTE Staff,2025-03-01T00:25:54.8535647Z,esp/topic,1479,1368
,70:A7:41:DC:8E:55,11,LAUREN,12,RP56,-95,DTE Staff,2025-03-01T03:14:25.4336206Z,esp/topic,1479,1948
,70:A7:41:DC:8E:55,11,LAUREN,12,RP58,-87,DTE Staff,2025-03-01T00:54:27.5067166Z,esp/topic,1653,1368
,70:A7:41:DC:8E:55,11,LAUREN,12,RP59,-93,DTE Staff,2025-03-01T01:03:07.1884058Z,esp/topic,1653,1567
,70:A7:41:DC:8E:55,11,LAUREN,12,RP60,-94,DTE Staff,2025-03-01T01:12:21.0706929Z,esp/topic,1653,1789
,70:A7:41:DC:8E:55,11,LAUREN,12,RP61,-98,DTE Staff,2025-03-01T03:24:39.5591486Z,esp/topic,1653,1948
,70:A7:41:DC:8E:55,11,LAUREN,12,RP63,-80,DTE Staff,2025-03-01T03:36:14.2678192Z,esp/topic,1826,1368
,70:A7:41:DC:8E:55,11,LAUREN,12,RP64,-88,DTE Staff,2025-03-01T03:46:27.6450465Z,esp/topic,1826,1567
,70:A7:41:DC:8E:55,11,LAUREN,12,RP67,-97,DTE Staff,2025-03-01T02:34:12.0637501Z,esp/topic,1826,2130
,70:A7:41:DC:8E:55,11,LAUREN,12,RP69,-94,DTE Staff,2025-03-01T04:03:59.7425138Z,esp/topic,2000,1567
,70:A7:41:DC:8E:55,11,LAUREN,12,RP71,-95,DTE Staff,2025-03-01T02:53:53.8651788Z,esp/topic,2000,1948
,70:A7:41:DC:8E:55,11,LAUREN,12,RP75,-82,DTE Staff,2025-03-01T01:44:49.9196753Z,esp/topic,1720,469
,70:A7:41:DC:8E:55,11,LAUREN,12,RP76,-78,DTE Staff,2025-03-01T01:34:30.2380694Z,esp/topic,1720,639
,70:A7:41:DC:8E:55,11,LAUREN,12,RP77,-78,DTE Staff,2025-03-01T01:24:37.1275326Z,esp/topic,1720,838
,70:A7:41:DC:8E:55,11,LAUREN,12,RP80,-70,DTE Staff,2025-03-01T04:24:15.987776Z,esp/topic,2000,469
,70:A7:41:DC:8E:55,11,LAUREN,12,RP81,-76,DTE Staff,2025-03-01T02:03:42.5079551Z,esp/topic,2000,639
,70:A7:41:DC:8E:55,11,LAUREN,12,RP82,-76,DTE Staff,2025-03-01T02:13:22.9693661Z,esp/topic,2000,838
,70:A7:41:DC:8E:55,11,LAUREN,12,RP85,-37,DTE Staff,2025-03-01T04:44:10.6459544Z,esp/topic,2224,469
,70:A7:41:DC:8E:55,11,LAUREN,12,RP88,-40,DTE Staff,2025-03-01T04:55:13.0762669Z,esp/topic,2454,469
,70:A7:41:DC:8E:55,11,LAUREN,12,RP89,-65,DTE Staff,2025-03-01T04:34:00.7347476Z,esp/topic,2224,1393
,70:A7:41:DC:8E:55,11,LAUREN,12,RP90,-63,DTE Staff,2025-03-01T05:06:08.3004594Z,esp/topic,2454,1393
,70:A7:41:DC:8E:55,11,LAUREN,13,RP53,-92,DTE Staff,2025-03-01T00:26:20.0303205Z,esp/topic,1479,1368
,70:A7:41:DC:8E:55,11,LAUREN,13,RP54,-88,DTE Staff,2025-03-01T00:35:09.9667719Z,esp/topic,1479,1567
,70:A7:41:DC:8E:55,11,LAUREN,13,RP56,-95,DTE Staff,2025-03-01T03:14:47.4267259Z,esp/topic,1479,1948
,70:A7:41:DC:8E:55,11,LAUREN,13,RP58,-87,DTE Staff,2025-03-01T00:54:53.3086374Z,esp/topic,1653,1368
,70:A7:41:DC:8E:55,11,LAUREN,13,RP59,-93,DTE Staff,2025-03-01T01:03:31.9693762Z,esp/topic,1653,1567
,70:A7:41:DC:8E:55,11,LAUREN,13,RP60,-93,DTE Staff,2025-03-01T01:12:46.5720628Z,esp/topic,1653,1789
,70:A7:41:DC:8E:55,11,LAUREN,13,RP61,-95,DTE Staff,2025-03-01T03:25:04.0086125Z,esp/topic,1653,1948
,70:A7:41:DC:8E:55,11,LAUREN,13,RP63,-80,DTE Staff,2025-03-01T03:36:38.9420006Z,esp/topic,1826,1368
,70:A7:41:DC:8E:55,11,LAUREN,13,RP64,-87,DTE Staff,2025-03-01T03:46:56.4198467Z,esp/topic,1826,1567
,70:A7:41:DC:8E:55,11,LAUREN,13,RP66,-97,DTE Staff,2025-03-01T02:24:58.3891896Z,esp/topic,1826,1948
,70:A7:41:DC:8E:55,11,LAUREN,13,RP69,-95,DTE Staff,2025-03-01T04:04:27.568366Z,esp/topic,2000,1567
,70:A7:41:DC:8E:55,11,LAUREN,13,RP75,-82,DTE Staff,2025-03-01T01:45:17.6931204Z,esp/topic,1720,469
,70:A7:41:DC:8E:55,11,LAUREN,13,RP76,-78,DTE Staff,2025-03-01T01:34:53.1742391Z,esp/topic,1720,639
,70:A7:41:DC:8E:55,11,LAUREN,13,RP77,-79,DTE Staff,2025-03-01T01:25:01.0858156Z,esp/topic,1720,838
,70:A7:41:DC:8E:55,11,LAUREN,13,RP80,-71,DTE Staff,2025-03-01T04:24:44.3900937Z,esp/topic,2000,469
,70:A7:41:DC:8E:55,11,LAUREN,13,RP81,-78,DTE Staff,2025-03-01T02:04:07.7748045Z,esp/topic,2000,639
,70:A7:41:DC:8E:55,11,LAUREN,13,RP82,-77,DTE Staff,2025-03-01T02:13:51.988652Z,esp/topic,2000,838
,70:A7:41:DC:8E:55,11,LAUREN,13,RP85,-37,DTE Staff,2025-03-01T04:44:37.8546941Z,esp/topic,2224,469
,70:A7:41:DC:8E:55,11,LAUREN,13,RP88,-40,DTE Staff,2025-03-01T04:55:40.7033386Z,esp/topic,2454,469
,70:A7:41:DC:8E:55,11,LAUREN,13,RP89,-65,DTE Staff,2025-03-01T04:34:28.6841855Z,esp/topic,2224,1393
,70:A7:41:DC:8E:55,11,LAUREN,13,RP90,-62,DTE Staff,2025-03-01T05:06:30.5168464Z,esp/topic,2454,1393
,70:A7:41:DC:8E:55,11,LAUREN,14,RP54,-87,DTE Staff,2025-03-01T00:35:36.2983984Z,esp/topic,1479,1567
,70:A7:41:DC:8E:55,11,LAUREN,14,RP56,-94,DTE Staff,2025-03-01T03:15:12.4304133Z,esp/topic,1479,1948
,70:A7:41:DC:8E:55,11,LAUREN,14,RP59,-96,DTE Staff,2025-03-01T01:03:53.5758962Z,esp/topic,1653,1567
,70:A7:41:DC:8E:55,11,LAUREN,14,RP60,-95,DTE Staff,2025-03-01T01:13:14.2205485Z,esp/topic,1653,1789
,70:A7:41:DC:8E:55,11,LAUREN,14,RP61,-94,DTE Staff,2025-03-01T03:25:31.1608286Z,esp/topic,1653,1948
,70:A7:41:DC:8E:55,11,LAUREN,14,RP63,-80,DTE Staff,2025-03-01T03:37:03.9303417Z,esp/topic,1826,1368
,70:A7:41:DC:8E:55,11,LAUREN,14,RP64,-89,DTE Staff,2025-03-01T03:47:18.5409627Z,esp/topic,1826,1567
,70:A7:41:DC:8E:55,11,LAUREN,14,RP69,-95,DTE Staff,2025-03-01T04:04:52.3251886Z,esp/topic,2000,1567
,70:A7:41:DC:8E:55,11,LAUREN,14,RP75,-86,DTE Staff,2025-03-01T01:45:44.3220502Z,esp/topic,1720,469
,70:A7:41:DC:8E:55,11,LAUREN,14,RP76,-79,DTE Staff,2025-03-01T01:35:18.5620322Z,esp/topic,1720,639
,70:A7:41:DC:8E:55,11,LAUREN,14,RP77,-80,DTE Staff,2025-03-01T01:25:25.671849Z,esp/topic,1720,838
