,bssid,channel,host,iteration,reference_point,rssi,ssid,time,topic,xr,yr
,72:A7:41:9C:77:CD,6,LAUREN,11,RP112,-67,DTE Student,2025-03-12T05:20:55.2653023Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,12,RP112,-69,DTE Student,2025-03-12T05:21:22.9440445Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,13,RP112,-70,DTE Student,2025-03-12T05:21:46.7093452Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,14,RP112,-71,DTE Student,2025-03-12T05:22:12.8128491Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,15,RP112,-69,DTE Student,2025-03-12T05:22:31.9799069Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,16,RP112,-69,DTE Student,2025-03-12T05:22:56.7292646Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,17,RP112,-69,DTE Student,2025-03-12T05:23:21.4386945Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,18,RP112,-72,DTE Student,2025-03-12T05:23:46.4302087Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,19,RP112,-78,DTE Student,2025-03-12T05:24:11.0705084Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,2,RP112,-68,DTE Student,2025-03-12T05:17:22.3170987Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,20,RP112,-72,DTE Student,2025-03-12T05:24:29.8880105Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,3,RP112,-72,DTE Student,2025-03-12T05:17:48.207913Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,4,RP112,-74,DTE Student,2025-03-12T05:18:04.2969253Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,5,RP112,-75,DTE Student,2025-03-12T05:18:29.2942623Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,6,RP112,-76,DTE Student,2025-03-12T05:18:53.632804Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,7,RP112,-69,DTE Student,2025-03-12T05:19:18.2940442Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,8,RP112,-68,DTE Student,2025-03-12T05:19:40.8213252Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,9,RP112,-71,DTE Student,2025-03-12T05:20:05.6992183Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,1,RP116,-67,DTE Staff,2025-03-12T06:59:51.5677851Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,1,RP116,-67,DTE Staff,2025-03-12T07:20:48.6109905Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,10,RP116,-71,DTE Staff,2025-03-12T07:24:41.9873782Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,11,RP116,-77,DTE Staff,2025-03-12T07:25:03.4202508Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,12,RP116,-74,DTE Staff,2025-03-12T07:25:28.0796565Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,13,RP116,-68,DTE Staff,2025-03-12T07:25:55.7157539Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,14,RP116,-74,DTE Staff,2025-03-12T07:26:17.9379727Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,15,RP116,-71,DTE Staff,2025-03-12T07:26:42.6801499Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,16,RP116,-69,DTE Staff,2025-03-12T07:27:04.0249106Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,17,RP116,-70,DTE Staff,2025-03-12T07:27:28.5177791Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,18,RP116,-73,DTE Staff,2025-03-12T07:27:55.939082Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,19,RP116,-72,DTE Staff,2025-03-12T07:28:20.5945726Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,2,RP116,-67,DTE Staff,2025-03-12T07:00:23.715275Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,2,RP116,-69,DTE Staff,2025-03-12T07:21:13.5111306Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,20,RP116,-65,DTE Staff,2025-03-12T07:28:42.0753577Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,3,RP116,-70,DTE Staff,2025-03-12T07:01:02.0088823Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,3,RP116,-66,DTE Staff,2025-03-12T07:21:48.1643398Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,4,RP116,-69,DTE Staff,2025-03-12T07:22:16.8076371Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,5,RP116,-70,DTE Staff,2025-03-12T07:01:54.5644057Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,5,RP116,-69,DTE Staff,2025-03-12T07:22:38.3230261Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,6,RP116,-70,DTE Staff,2025-03-12T07:02:19.4168159Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,6,RP116,-70,DTE Staff,2025-03-12T07:23:05.9627512Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,7,RP116,-69,DTE Staff,2025-03-12T07:23:27.5399053Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,8,RP116,-70,DTE Staff,2025-03-12T07:23:52.0241697Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,9,RP116,-67,DTE Staff,2025-03-12T07:24:13.4444032Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,1,RP116,-67,DTE Student,2025-03-12T06:59:54.3570725Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,10,RP116,-69,DTE Student,2025-03-12T07:24:38.8037812Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,11,RP116,-81,DTE Student,2025-03-12T07:25:06.4907136Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,12,RP116,-74,DTE Student,2025-03-12T07:25:31.0835657Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,13,RP116,-67,DTE Student,2025-03-12T07:25:52.7166271Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,14,RP116,-66,DTE Student,2025-03-12T07:26:15.1017731Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,15,RP116,-69,DTE Student,2025-03-12T07:26:39.3555171Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,16,RP116,-72,DTE Student,2025-03-12T07:27:07.0273929Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,17,RP116,-72,DTE Student,2025-03-12T07:27:31.5291746Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,18,RP116,-71,DTE Student,2025-03-12T07:27:52.9597195Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,19,RP116,-69,DTE Student,2025-03-12T07:28:17.7464577Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,2,RP116,-66,DTE Student,2025-03-12T07:00:22.0266733Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,2,RP116,-71,DTE Student,2025-03-12T07:21:16.4020022Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,20,RP116,-65,DTE Student,2025-03-12T07:28:45.1003856Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,3,RP116,-70,DTE Student,2025-03-12T07:00:53.0031982Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,3,RP116,-67,DTE Student,2025-03-12T07:21:51.3534999Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,4,RP116,-68,DTE Student,2025-03-12T07:01:20.0502996Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,4,RP116,-68,DTE Student,2025-03-12T07:22:13.8216189Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,5,RP116,-69,DTE Student,2025-03-12T07:01:51.8233692Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,5,RP116,-70,DTE Student,2025-03-12T07:22:41.3338584Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,6,RP116,-72,DTE Student,2025-03-12T07:02:22.922701Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,6,RP116,-68,DTE Student,2025-03-12T07:23:02.9728404Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,7,RP116,-69,DTE Student,2025-03-12T07:23:30.5443834Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,8,RP116,-67,DTE Student,2025-03-12T07:23:48.9456138Z,esp/topic,1520,134
,72:A7:41:9C:77:CD,6,LAUREN,9,RP116,-69,DTE Student,2025-03-12T07:24:16.3897246Z,esp/topic,1520,134
,70:A7:41:DC:77:CD,6,LAUREN,11,RP117,-79,DTE Staff,2025-03-12T06:47:24.8235877Z,esp/topic,1520,299
,70:A7:41:DC:77:CD,6,LAUREN,12,RP117,-90,DTE Staff,2025-03-12T06:48:11.373674Z,esp/topic,1520,299
,70:A7:41:DC:77:CD,6,LAUREN,13,RP117,-82,DTE Staff,2025-03-12T06:48:44.638831Z,esp/topic,1520,299
,70:A7:41:DC:77:CD,6,LAUREN,14,RP117,-80,DTE Staff,2025-03-12T06:49:11.1299846Z,esp/topic,1520,299
,70:A7:41:DC:77:CD,6,LAUREN,15,RP117,-79,DTE Staff,2025-03-12T06:50:02.8848514Z,esp/topic,1520,299
,70:A7:41:DC:77:CD,6,LAUREN,16,RP117,-74,DTE Staff,2025-03-12T06:50:32.7476535Z,esp/topic,1520,299
,70:A7:41:DC:77:CD,6,LAUREN,17,RP117,-84,DTE Staff,2025-03-12T06:51:06.6362866Z,esp/topic,1520,299
,70:A7:41:DC:77:CD,6,LAUREN,18,RP117,-79,DTE Staff,2025-03-12T06:51:26.3145347Z,esp/topic,1520,299
,70:A7:41:DC:77:CD,6,LAUREN,19,RP117,-80,DTE Staff,2025-03-12T06:51:53.3434554Z,esp/topic,1520,299
,70:A7:41:DC:77:CD,6,LAUREN,2,RP117,-71,DTE Staff,2025-03-12T06:42:19.2770357Z,esp/topic,1520,299
,70:A7:41:DC:77:CD,6,LAUREN,20,RP117,-71,DTE Staff,2025-03-12T06:52:20.7520911Z,esp/topic,1520,299
,70:A7:41:DC:77:CD,6,LAUREN,4,RP117,-72,DTE Staff,2025-03-12T06:43:14.4040633Z,esp/topic,1520,299
,70:A7:41:DC:77:CD,6,LAUREN,5,RP117,-75,DTE Staff,2025-03-12T06:43:54.7603843Z,esp/topic,1520,299
,70:A7:41:DC:77:CD,6,LAUREN,6,RP117,-84,DTE Staff,2025-03-12T06:44:31.2031117Z,esp/topic,1520,299
,70:A7:41:DC:77:CD,6,LAUREN,7,RP117,-80,DTE Staff,2025-03-12T06:45:23.4469593Z,esp/topic,1520,299
,70:A7:41:DC:77:CD,6,LAUREN,8,RP117,-81,DTE Staff,2025-03-12T06:45:58.0554213Z,esp/topic,1520,299
,70:A7:41:DC:77:CD,6,LAUREN,9,RP117,-77,DTE Staff,2025-03-12T06:46:27.8482169Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,1,RP117,-80,DTE Student,2025-03-12T06:41:45.2591449Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,10,RP117,-76,DTE Student,2025-03-12T06:46:53.1974223Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,11,RP117,-79,DTE Student,2025-03-12T06:47:29.1728546Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,12,RP117,-81,DTE Student,2025-03-12T06:48:02.1413414Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,13,RP117,-82,DTE Student,2025-03-12T06:48:47.9986165Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,14,RP117,-81,DTE Student,2025-03-12T06:49:17.8439217Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,15,RP117,-76,DTE Student,2025-03-12T06:50:00.0736565Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,16,RP117,-74,DTE Student,2025-03-12T06:50:35.7356281Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,17,RP117,-83,DTE Student,2025-03-12T06:51:03.9137942Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,18,RP117,-80,DTE Student,2025-03-12T06:51:29.0926014Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,19,RP117,-80,DTE Student,2025-03-12T06:51:56.3869673Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,2,RP117,-72,DTE Student,2025-03-12T06:42:21.740243Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,20,RP117,-71,DTE Student,2025-03-12T06:52:23.8828816Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,3,RP117,-73,DTE Student,2025-03-12T06:42:48.7338008Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,4,RP117,-79,DTE Student,2025-03-12T06:43:17.4321132Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,5,RP117,-76,DTE Student,2025-03-12T06:43:59.7789415Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,6,RP117,-89,DTE Student,2025-03-12T06:44:34.290339Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,7,RP117,-75,DTE Student,2025-03-12T06:45:20.2951852Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,8,RP117,-81,DTE Student,2025-03-12T06:46:03.157016Z,esp/topic,1520,299
,72:A7:41:9C:77:CD,6,LAUREN,9,RP117,-77,DTE Student,2025-03-12T06:46:24.6547674Z,esp/topic,1520,299
,70:A7:41:DC:77:CD,6,LAUREN,1,RP48,-51,DTE Staff,2025-03-12T03:16:59.3131374Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,1,RP48,-55,DTE Staff,2025-03-12T03:29:16.3842196Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,1,RP48,-59,DTE Staff,2025-03-12T03:30:07.5684987Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,10,RP48,-56,DTE Staff,2025-03-12T03:19:59.3635371Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,11,RP48,-56,DTE Staff,2025-03-12T03:20:17.3197855Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,12,RP48,-57,DTE Staff,2025-03-12T03:20:39.4134079Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,13,RP48,-54,DTE Staff,2025-03-12T03:20:55.3756084Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,14,RP48,-54,DTE Staff,2025-03-12T03:21:24.9684681Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,15,RP48,-55,DTE Staff,2025-03-12T03:21:40.4357607Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,16,RP48,-56,DTE Staff,2025-03-12T03:22:02.1590697Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,17,RP48,-57,DTE Staff,2025-03-12T03:22:20.7180163Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,18,RP48,-55,DTE Staff,2025-03-12T03:22:39.5226764Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,19,RP48,-53,DTE Staff,2025-03-12T03:22:55.4740244Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,2,RP48,-57,DTE Staff,2025-03-12T03:17:20.7606216Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,2,RP48,-47,DTE Staff,2025-03-12T03:29:32.7957657Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,20,RP48,-55,DTE Staff,2025-03-12T03:23:17.0156844Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,3,RP48,-54,DTE Staff,2025-03-12T03:17:40.6496527Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,4,RP48,-54,DTE Staff,2025-03-12T03:17:59.1288455Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,5,RP48,-55,DTE Staff,2025-03-12T03:18:15.8784349Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,6,RP48,-55,DTE Staff,2025-03-12T03:18:34.3628239Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,7,RP48,-53,DTE Staff,2025-03-12T03:18:55.8027471Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,8,RP48,-55,DTE Staff,2025-03-12T03:19:14.4092527Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,9,RP48,-54,DTE Staff,2025-03-12T03:19:29.8355302Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,1,RP48,-53,DTE Student,2025-03-12T03:17:02.3248457Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,1,RP48,-54,DTE Student,2025-03-12T03:29:13.1523858Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,1,RP48,-60,DTE Student,2025-03-12T03:30:10.5533134Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,10,RP48,-55,DTE Student,2025-03-12T03:19:56.0978939Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,11,RP48,-56,DTE Student,2025-03-12T03:20:20.4579589Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,12,RP48,-57,DTE Student,2025-03-12T03:20:36.5508046Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,13,RP48,-54,DTE Student,2025-03-12T03:20:58.3172886Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,14,RP48,-54,DTE Student,2025-03-12T03:21:22.0053261Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,15,RP48,-55,DTE Student,2025-03-12T03:21:43.4341918Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,16,RP48,-55,DTE Student,2025-03-12T03:21:59.1709257Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,17,RP48,-56,DTE Student,2025-03-12T03:22:17.6944562Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,18,RP48,-55,DTE Student,2025-03-12T03:22:36.4870639Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,19,RP48,-55,DTE Student,2025-03-12T03:22:58.5806629Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,2,RP48,-56,DTE Student,2025-03-12T03:17:17.732439Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,2,RP48,-47,DTE Student,2025-03-12T03:29:35.9031011Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,20,RP48,-55,DTE Student,2025-03-12T03:23:13.9645602Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,3,RP48,-53,DTE Student,2025-03-12T03:17:37.6122205Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,4,RP48,-53,DTE Student,2025-03-12T03:17:56.1098453Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,5,RP48,-55,DTE Student,2025-03-12T03:18:18.8907Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,6,RP48,-56,DTE Student,2025-03-12T03:18:37.3321621Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,7,RP48,-53,DTE Student,2025-03-12T03:18:52.7979487Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,8,RP48,-54,DTE Student,2025-03-12T03:19:11.4210241Z,esp/topic,1341,1368
,72:A7:41:9C:77:CD,6,LAUREN,9,RP48,-55,DTE Student,2025-03-12T03:19:32.8377749Z,esp/topic,1341,1368
,70:A7:41:DC:77:CD,6,LAUREN,1,RP49,-58,DTE Staff,2025-03-12T03:08:54.3805596Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,1,RP49,-57,DTE Staff,2025-03-12T03:16:31.7001384Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,10,RP49,-57,DTE Staff,2025-03-12T03:12:03.9255213Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,11,RP49,-59,DTE Staff,2025-03-12T03:12:25.1285878Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,12,RP49,-59,DTE Staff,2025-03-12T03:12:44.3496883Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,13,RP49,-58,DTE Staff,2025-03-12T03:13:01.3198172Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,14,RP49,-61,DTE Staff,2025-03-12T03:13:24.5340939Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,15,RP49,-60,DTE Staff,2025-03-12T03:13:44.1577259Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,16,RP49,-61,DTE Staff,2025-03-12T03:14:06.5077121Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,17,RP49,-60,DTE Staff,2025-03-12T03:14:26.372093Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,18,RP49,-57,DTE Staff,2025-03-12T03:14:45.4113347Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,19,RP49,-61,DTE Staff,2025-03-12T03:15:03.8622125Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,20,RP49,-56,DTE Staff,2025-03-12T03:15:22.7746775Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,3,RP49,-63,DTE Staff,2025-03-12T03:09:34.3782372Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,4,RP49,-67,DTE Staff,2025-03-12T03:09:58.4007603Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,5,RP49,-66,DTE Staff,2025-03-12T03:10:18.3870802Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,6,RP49,-60,DTE Staff,2025-03-12T03:10:47.3177444Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,7,RP49,-57,DTE Staff,2025-03-12T03:11:04.5633941Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,8,RP49,-62,DTE Staff,2025-03-12T03:11:29.3138018Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,9,RP49,-60,DTE Staff,2025-03-12T03:11:45.2045072Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,1,RP49,-59,DTE Student,2025-03-12T03:08:57.3431049Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,1,RP49,-59,DTE Student,2025-03-12T03:16:34.7295202Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,10,RP49,-58,DTE Student,2025-03-12T03:12:06.6052967Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,11,RP49,-58,DTE Student,2025-03-12T03:12:22.1470202Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,12,RP49,-59,DTE Student,2025-03-12T03:12:41.1955392Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,13,RP49,-59,DTE Student,2025-03-12T03:13:04.5225541Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,14,RP49,-60,DTE Student,2025-03-12T03:13:21.6068326Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,15,RP49,-59,DTE Student,2025-03-12T03:13:41.061353Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,16,RP49,-61,DTE Student,2025-03-12T03:14:03.5356254Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,17,RP49,-59,DTE Student,2025-03-12T03:14:23.378809Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,18,RP49,-56,DTE Student,2025-03-12T03:14:42.3952537Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,19,RP49,-61,DTE Student,2025-03-12T03:15:00.7940453Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,2,RP49,-63,DTE Student,2025-03-12T03:09:12.9248263Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,20,RP49,-55,DTE Student,2025-03-12T03:15:19.7350852Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,3,RP49,-63,DTE Student,2025-03-12T03:09:37.2806328Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,4,RP49,-67,DTE Student,2025-03-12T03:09:55.4382283Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,5,RP49,-65,DTE Student,2025-03-12T03:10:15.4334396Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,6,RP49,-60,DTE Student,2025-03-12T03:10:44.292835Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,7,RP49,-58,DTE Student,2025-03-12T03:11:07.6119229Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,8,RP49,-62,DTE Student,2025-03-12T03:11:26.2645418Z,esp/topic,1341,1567
,72:A7:41:9C:77:CD,6,LAUREN,9,RP49,-60,DTE Student,2025-03-12T03:11:47.6641738Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,1,RP50,-71,DTE Staff,2025-03-12T02:59:54.3053904Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,1,RP50,-61,DTE Staff,2025-03-12T03:08:25.2170759Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,10,RP50,-73,DTE Staff,2025-03-12T03:03:00.3704429Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,11,RP50,-68,DTE Staff,2025-03-12T03:03:19.4539305Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,12,RP50,-70,DTE Staff,2025-03-12T03:03:38.4944677Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,13,RP50,-67,DTE Staff,2025-03-12T03:04:04.5766641Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,14,RP50,-72,DTE Staff,2025-03-12T03:04:23.6128434Z,esp/topic,1341,1749
