time,reference_point,iteration,ssid,bssid,channel,xr,yr,rssi_ap_digilab,rssi_ap_dosen
2024-10-23T07:11:02.2541378Z,RP42,3,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-71.0
2024-10-23T07:11:20.7421787Z,RP42,4,DTE Staff,70:a7:41:dc:77:cd,11,2454,1202,-59.0,
2024-10-23T07:11:23.8634088Z,RP42,4,DTE Student,72:a7:41:9c:77:cd,11,2454,1202,-59.0,
2024-10-23T07:11:26.8298036Z,RP42,4,DTE Staff,70:a7:41:dc:8e:55,1,2454,1202,,-71.0
2024-10-23T07:11:29.8048037Z,RP42,4,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-73.0
2024-10-23T07:11:45.3700427Z,RP42,5,DTE Student,72:a7:41:9c:77:cd,11,2454,1202,-60.0,
2024-10-23T07:11:48.4567316Z,RP42,5,DTE Staff,70:a7:41:dc:77:cd,11,2454,1202,-61.0,
2024-10-23T07:11:51.3726092Z,RP42,5,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-71.0
2024-10-23T07:11:54.3692684Z,RP42,5,DTE Staff,70:a7:41:dc:8e:55,1,2454,1202,,-72.0
2024-10-23T07:12:10.0640406Z,RP42,6,DTE Staff,70:a7:41:dc:77:cd,11,2454,1202,-59.0,
2024-10-23T07:12:13.1168765Z,RP42,6,DTE Student,72:a7:41:9c:77:cd,11,2454,1202,-59.0,
2024-10-23T07:12:15.9847272Z,RP42,6,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-71.0
2024-10-23T07:12:18.9667035Z,RP42,6,DTE Staff,70:a7:41:dc:8e:55,1,2454,1202,,-72.0
2024-10-23T07:12:35.9567778Z,RP42,7,DTE Student,72:a7:41:9c:77:cd,11,2454,1202,-57.0,
2024-10-23T07:12:38.8655774Z,RP42,7,DTE Staff,70:a7:41:dc:77:cd,11,2454,1202,-58.0,
2024-10-23T07:12:42.097023Z,RP42,7,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-72.0
2024-10-23T07:12:45.0682831Z,RP42,7,DTE Staff,70:a7:41:dc:8e:55,1,2454,1202,,-73.0
2024-10-23T07:13:02.4690044Z,RP42,8,DTE Staff,70:a7:41:dc:77:cd,11,2454,1202,-60.0,
2024-10-23T07:13:05.4355397Z,RP42,8,DTE Student,72:a7:41:9c:77:cd,11,2454,1202,-60.0,
2024-10-23T07:13:08.519591Z,RP42,8,DTE Staff,70:a7:41:dc:8e:55,1,2454,1202,,-70.0
2024-10-23T07:13:11.4812755Z,RP42,8,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-71.0
2024-10-23T07:13:27.0604666Z,RP42,9,DTE Student,72:a7:41:9c:77:cd,11,2454,1202,-59.0,
2024-10-23T07:13:30.0440552Z,RP42,9,DTE Staff,70:a7:41:dc:77:cd,11,2454,1202,-60.0,
2024-10-23T07:13:33.0872633Z,RP42,9,DTE Staff,70:a7:41:dc:8e:55,1,2454,1202,,-71.0
2024-10-23T07:13:36.0603681Z,RP42,9,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-71.0
2024-10-23T07:13:53.0732916Z,RP42,10,DTE Staff,70:a7:41:dc:77:cd,11,2454,1202,-62.0,
2024-10-23T07:13:57.2766482Z,RP42,10,DTE Student,72:a7:41:9c:77:cd,11,2454,1202,-62.0,
2024-10-23T07:14:00.6291811Z,RP42,10,DTE Staff,70:a7:41:dc:8e:55,1,2454,1202,,-71.0
2024-10-23T07:14:03.9131118Z,RP42,10,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-71.0
2024-10-23T07:14:18.4723776Z,RP42,11,DTE Staff,70:a7:41:dc:77:cd,11,2454,1202,-57.0,
2024-10-23T07:14:21.3816854Z,RP42,11,DTE Student,72:a7:41:9c:77:cd,11,2454,1202,-57.0,
2024-10-23T07:14:24.4055172Z,RP42,11,DTE Staff,70:a7:41:dc:8e:55,1,2454,1202,,-70.0
2024-10-23T07:14:27.4630205Z,RP42,11,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-70.0
2024-10-23T07:14:43.0158008Z,RP42,12,DTE Student,72:a7:41:9c:77:cd,11,2454,1202,-59.0,
2024-10-23T07:14:46.0998154Z,RP42,12,DTE Staff,70:a7:41:dc:77:cd,11,2454,1202,-60.0,
2024-10-23T07:14:49.0666733Z,RP42,12,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-72.0
2024-10-23T07:14:52.0450318Z,RP42,12,DTE Staff,70:a7:41:dc:8e:55,1,2454,1202,,-74.0
2024-10-23T07:15:07.9087805Z,RP42,13,DTE Student,72:a7:41:9c:77:cd,11,2454,1202,-61.0,
2024-10-23T07:15:10.9836681Z,RP42,13,DTE Staff,70:a7:41:dc:77:cd,11,2454,1202,-61.0,
2024-10-23T07:15:13.8579866Z,RP42,13,DTE Staff,70:a7:41:dc:8e:55,1,2454,1202,,-71.0
2024-10-23T07:15:16.9242425Z,RP42,13,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-72.0
2024-10-23T07:15:33.4996029Z,RP42,14,DTE Student,72:a7:41:9c:77:cd,11,2454,1202,-61.0,
2024-10-23T07:15:37.0028322Z,RP42,14,DTE Staff,70:a7:41:dc:77:cd,11,2454,1202,-62.0,
2024-10-23T07:15:39.5531573Z,RP42,14,DTE Staff,70:a7:41:dc:8e:55,1,2454,1202,,-72.0
2024-10-23T07:15:42.6308577Z,RP42,14,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-73.0
2024-10-23T07:15:58.6690129Z,RP42,15,DTE Staff,70:a7:41:dc:77:cd,11,2454,1202,-65.0,
2024-10-23T07:16:03.8370996Z,RP42,15,DTE Student,72:a7:41:9c:77:cd,11,2454,1202,-66.0,
2024-10-23T07:16:04.4955124Z,RP42,15,DTE Staff,70:a7:41:dc:8e:55,1,2454,1202,,-73.0
2024-10-23T07:16:07.526392Z,RP42,15,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-74.0
2024-10-23T07:16:23.7917602Z,RP42,16,DTE Staff,70:a7:41:dc:77:cd,11,2454,1202,-59.0,
2024-10-23T07:16:26.7599328Z,RP42,16,DTE Student,72:a7:41:9c:77:cd,11,2454,1202,-60.0,
2024-10-23T07:16:29.7238212Z,RP42,16,DTE Staff,70:a7:41:dc:8e:55,1,2454,1202,,-72.0
2024-10-23T07:16:32.7329684Z,RP42,16,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-72.0
2024-10-23T07:16:48.1658235Z,RP42,17,DTE Student,72:a7:41:9c:77:cd,11,2454,1202,-60.0,
2024-10-23T07:16:55.9024935Z,RP42,17,DTE Staff,70:a7:41:dc:77:cd,11,2454,1202,-61.0,
2024-10-23T07:16:55.9024935Z,RP42,17,DTE Staff,70:a7:41:dc:8e:55,1,2454,1202,,-70.0
2024-10-23T07:16:57.2042569Z,RP42,17,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-72.0
2024-10-23T07:17:13.5827925Z,RP42,18,DTE Staff,70:a7:41:dc:77:cd,11,2454,1202,-59.0,
2024-10-23T07:17:20.6186679Z,RP42,18,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-71.0
2024-10-23T07:17:20.6186679Z,RP42,18,DTE Student,72:a7:41:9c:77:cd,11,2454,1202,-59.0,
2024-10-23T07:17:22.56864Z,RP42,18,DTE Staff,70:a7:41:dc:8e:55,1,2454,1202,,-72.0
2024-10-23T07:17:40.3879242Z,RP42,19,DTE Staff,70:a7:41:dc:77:cd,11,2454,1202,-59.0,
2024-10-23T07:17:43.4545791Z,RP42,19,DTE Student,72:a7:41:9c:77:cd,11,2454,1202,-59.0,
2024-10-23T07:17:46.4327922Z,RP42,19,DTE Staff,70:a7:41:dc:8e:55,1,2454,1202,,-71.0
2024-10-23T07:17:49.5043269Z,RP42,19,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-71.0
2024-10-23T07:18:06.3992048Z,RP42,20,DTE Staff,70:a7:41:dc:77:cd,11,2454,1202,-58.0,
2024-10-23T07:18:15.5269867Z,RP42,20,DTE Staff,70:a7:41:dc:8e:55,1,2454,1202,,-71.0
2024-10-23T07:18:15.5269867Z,RP42,20,DTE Staff,72:a7:41:9c:8e:55,1,2454,1202,,-71.0
2024-10-23T07:18:15.5269867Z,RP42,20,DTE Student,72:a7:41:9c:77:cd,11,2454,1202,-58.0,
2024-10-23T07:22:57.420701Z,RP41,1,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-59.0,
2024-10-23T07:23:00.3799174Z,RP41,1,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-59.0,
2024-10-23T07:23:03.4604075Z,RP41,1,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-63.0
2024-10-23T07:23:06.4568297Z,RP41,1,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-64.0
2024-10-23T07:23:44.7278523Z,RP41,2,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-62.0
2024-10-23T07:23:47.6963822Z,RP41,2,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-62.0
2024-10-23T07:23:50.5612026Z,RP41,2,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-62.0,
2024-10-23T07:23:53.7421566Z,RP41,2,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-62.0,
2024-10-23T07:24:09.0976876Z,RP41,3,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-64.0
2024-10-23T07:24:12.0806722Z,RP41,3,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-64.0
2024-10-23T07:24:15.193963Z,RP41,3,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-64.0,
2024-10-23T07:24:18.1137621Z,RP41,3,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-64.0,
2024-10-23T07:24:33.7752836Z,RP41,4,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-60.0,
2024-10-23T07:24:36.8493917Z,RP41,4,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-60.0,
2024-10-23T07:24:39.8185091Z,RP41,4,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-63.0
2024-10-23T07:24:42.8895289Z,RP41,4,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-64.0
2024-10-23T07:24:58.4584671Z,RP41,5,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-63.0
2024-10-23T07:25:01.424546Z,RP41,5,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-63.0
2024-10-23T07:25:07.5680875Z,RP41,5,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-63.0,
2024-10-23T07:25:08.0101627Z,RP41,5,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-63.0,
2024-10-23T07:25:24.0539659Z,RP41,6,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-62.0,
2024-10-23T07:25:27.1214537Z,RP41,6,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-63.0
2024-10-23T07:25:32.0494989Z,RP41,6,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-63.0
2024-10-23T07:25:35.0280478Z,RP41,6,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-63.0,
2024-10-23T07:25:48.8381433Z,RP41,7,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-63.0
2024-10-23T07:25:51.8065429Z,RP41,7,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-63.0
2024-10-23T07:25:54.8725494Z,RP41,7,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-63.0,
2024-10-23T07:25:57.8550225Z,RP41,7,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-63.0,
2024-10-23T07:26:15.0441177Z,RP41,8,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-60.0,
2024-10-23T07:26:39.2205104Z,RP41,9,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-60.0,
2024-10-23T07:26:42.3921061Z,RP41,9,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-61.0,
2024-10-23T07:26:45.2603447Z,RP41,9,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-62.0
2024-10-23T07:26:48.3314911Z,RP41,9,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-62.0
2024-10-23T07:27:03.7980975Z,RP41,10,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-58.0,
2024-10-23T07:27:06.7584536Z,RP41,10,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-58.0,
2024-10-23T07:27:09.8430452Z,RP41,10,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-63.0
2024-10-23T07:27:12.8053533Z,RP41,10,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-63.0
2024-10-23T07:27:28.4784157Z,RP41,11,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-61.0,
2024-10-23T07:27:31.6458336Z,RP41,11,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-61.0,
2024-10-23T07:27:34.5149695Z,RP41,11,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-62.0
2024-10-23T07:27:37.5913369Z,RP41,11,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-62.0
2024-10-23T07:27:47.827499Z,RP41,12,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-61.0,
2024-10-23T07:27:50.9212808Z,RP41,12,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-61.0,
2024-10-23T07:27:53.8840053Z,RP41,12,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-63.0
2024-10-23T07:27:56.941797Z,RP41,12,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-64.0
2024-10-23T07:28:12.2998142Z,RP41,13,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-63.0
2024-10-23T07:28:15.3763686Z,RP41,13,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-64.0
2024-10-23T07:28:18.3245455Z,RP41,13,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-67.0,
2024-10-23T07:28:21.822231Z,RP41,13,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-67.0,
2024-10-23T07:28:37.0857969Z,RP41,14,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-63.0
2024-10-23T07:28:40.1452144Z,RP41,14,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-63.0
2024-10-23T07:28:43.1277164Z,RP41,14,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-69.0,
2024-10-23T07:28:46.0909865Z,RP41,14,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-70.0,
2024-10-23T07:29:01.8667466Z,RP41,15,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-63.0
2024-10-23T07:29:04.9347052Z,RP41,15,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-64.0
2024-10-23T07:29:07.9085712Z,RP41,15,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-66.0,
2024-10-23T07:29:10.8666463Z,RP41,15,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-67.0,
2024-10-23T07:29:26.8581627Z,RP41,16,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-62.0,
2024-10-23T07:29:29.6193876Z,RP41,16,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-63.0
2024-10-23T07:29:32.6844477Z,RP41,16,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-63.0,
2024-10-23T07:29:35.553767Z,RP41,16,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-64.0
2024-10-23T07:29:51.5890521Z,RP41,17,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-61.0,
2024-10-23T07:29:54.6057273Z,RP41,17,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-61.0,
2024-10-23T07:29:57.6295962Z,RP41,17,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-63.0
2024-10-23T07:30:00.5536798Z,RP41,17,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-63.0
2024-10-23T07:30:17.1991643Z,RP41,18,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-62.0,
2024-10-23T07:30:20.2030719Z,RP41,18,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-62.0,
2024-10-23T07:30:23.2686885Z,RP41,18,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-63.0
2024-10-23T07:30:26.3777341Z,RP41,18,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-63.0
2024-10-23T07:30:41.9111246Z,RP41,19,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-59.0,
2024-10-23T07:30:44.9846073Z,RP41,19,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-59.0,
2024-10-23T07:30:48.3710714Z,RP41,19,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-63.0
2024-10-23T07:30:50.9479695Z,RP41,19,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-63.0
2024-10-23T07:31:07.6148948Z,RP41,20,DTE Staff,70:a7:41:dc:8e:55,1,2454,1037,,-62.0
2024-10-23T07:31:10.0259499Z,RP41,20,DTE Student,72:a7:41:9c:77:cd,11,2454,1037,-62.0,
2024-10-23T07:31:13.1367374Z,RP41,20,DTE Staff,70:a7:41:dc:77:cd,11,2454,1037,-62.0,
2024-10-23T07:31:16.1139526Z,RP41,20,DTE Staff,72:a7:41:9c:8e:55,1,2454,1037,,-63.0
2024-10-23T07:32:45.6142135Z,RP40,1,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-70.0,
2024-10-23T07:32:52.5662709Z,RP40,1,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-71.0,
2024-10-23T07:32:52.7636963Z,RP40,1,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-80.0
2024-10-23T07:32:54.5274153Z,RP40,1,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-80.0
2024-10-23T07:33:11.6147108Z,RP40,2,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-66.0,
2024-10-23T07:33:14.5803636Z,RP40,2,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-66.0,
2024-10-23T07:33:17.5520368Z,RP40,2,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-85.0
2024-10-23T07:33:20.6228284Z,RP40,2,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-85.0
2024-10-23T07:33:40.0004449Z,RP40,3,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-79.0,
2024-10-23T07:33:43.0531703Z,RP40,3,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-79.0,
2024-10-23T07:33:46.1420097Z,RP40,3,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-87.0
2024-10-23T07:33:49.1991921Z,RP40,3,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-89.0
2024-10-23T07:34:04.5516949Z,RP40,4,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-71.0,
2024-10-23T07:34:07.6316945Z,RP40,4,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-72.0,
2024-10-23T07:34:10.6008025Z,RP40,4,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-87.0
2024-10-23T07:34:13.5763899Z,RP40,4,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-88.0
2024-10-23T07:34:29.1210485Z,RP40,5,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-72.0,
2024-10-23T07:34:32.1042874Z,RP40,5,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-73.0,
2024-10-23T07:34:35.1802229Z,RP40,5,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-82.0
2024-10-23T07:34:38.2495412Z,RP40,5,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-84.0
2024-10-23T07:34:53.7112407Z,RP40,6,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-73.0,
2024-10-23T07:34:56.7829375Z,RP40,6,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-74.0,
2024-10-23T07:34:59.6907047Z,RP40,6,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-80.0
2024-10-23T07:35:02.700547Z,RP40,6,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-81.0
2024-10-23T07:35:18.2041199Z,RP40,7,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-76.0,
2024-10-23T07:35:21.2222794Z,RP40,7,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-76.0,
2024-10-23T07:35:24.2290722Z,RP40,7,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-82.0
2024-10-23T07:35:27.2450085Z,RP40,7,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-83.0
2024-10-23T07:35:43.0881107Z,RP40,8,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-71.0,
2024-10-23T07:35:46.1031041Z,RP40,8,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-71.0,
2024-10-23T07:35:49.1136493Z,RP40,8,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-81.0
2024-10-23T07:35:52.1374712Z,RP40,8,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-82.0
2024-10-23T07:36:10.4021415Z,RP40,9,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-79.0,
2024-10-23T07:36:13.4047445Z,RP40,9,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-79.0,
2024-10-23T07:36:16.425505Z,RP40,9,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-81.0
2024-10-23T07:36:19.4573891Z,RP40,9,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-82.0
2024-10-23T07:36:35.2013056Z,RP40,10,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-74.0,
2024-10-23T07:36:38.2258842Z,RP40,10,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-75.0,
2024-10-23T07:36:41.2270103Z,RP40,10,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-82.0
2024-10-23T07:36:44.2419829Z,RP40,10,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-82.0
2024-10-23T07:36:59.7169827Z,RP40,11,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-76.0,
2024-10-23T07:37:02.7264521Z,RP40,11,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-77.0,
2024-10-23T07:37:05.7375692Z,RP40,11,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-82.0
2024-10-23T07:37:08.7520749Z,RP40,11,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-82.0
2024-10-23T07:37:24.2728018Z,RP40,12,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-77.0,
2024-10-23T07:37:27.2867751Z,RP40,12,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-78.0,
2024-10-23T07:37:30.2989024Z,RP40,12,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-81.0
2024-10-23T07:37:33.315319Z,RP40,12,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-84.0
2024-10-23T07:37:48.8760508Z,RP40,13,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-82.0
2024-10-23T07:37:51.8886635Z,RP40,13,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-82.0
2024-10-23T07:37:54.9010154Z,RP40,13,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-83.0,
2024-10-23T07:37:57.9157241Z,RP40,13,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-83.0,
2024-10-23T07:38:13.4215054Z,RP40,14,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-78.0,
2024-10-23T07:38:16.4534248Z,RP40,14,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-79.0,
2024-10-23T07:38:19.4505695Z,RP40,14,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-83.0
2024-10-23T07:38:22.4562135Z,RP40,14,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-84.0
2024-10-23T07:38:38.2263034Z,RP40,15,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-75.0,
2024-10-23T07:38:41.2318253Z,RP40,15,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-76.0,
2024-10-23T07:38:44.2532002Z,RP40,15,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-77.0
2024-10-23T07:38:47.2606889Z,RP40,15,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-78.0
2024-10-23T07:39:02.7707292Z,RP40,16,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-78.0
2024-10-23T07:39:05.7831028Z,RP40,16,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-78.0,
2024-10-23T07:39:08.7993378Z,RP40,16,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-78.0,
2024-10-23T07:39:11.8172477Z,RP40,16,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-81.0
2024-10-23T07:39:28.7601717Z,RP40,17,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-66.0,
2024-10-23T07:39:31.638185Z,RP40,17,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-67.0,
2024-10-23T07:39:34.6967323Z,RP40,17,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-74.0
2024-10-23T07:39:37.7600891Z,RP40,17,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-76.0
2024-10-23T07:39:53.8533321Z,RP40,18,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-72.0,
2024-10-23T07:39:56.7989103Z,RP40,18,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-73.0,
2024-10-23T07:39:59.888717Z,RP40,18,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-90.0
2024-10-23T07:40:02.9397861Z,RP40,18,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-91.0
2024-10-23T07:40:19.1477555Z,RP40,19,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-71.0,
2024-10-23T07:40:45.6637494Z,RP40,20,DTE Student,72:a7:41:9c:77:cd,11,2224,1202,-67.0,
2024-10-23T07:40:48.5852381Z,RP40,20,DTE Staff,70:a7:41:dc:77:cd,11,2224,1202,-68.0,
2024-10-23T07:40:51.7233959Z,RP40,20,DTE Staff,72:a7:41:9c:8e:55,1,2224,1202,,-82.0
2024-10-23T07:40:56.25188Z,RP40,20,DTE Staff,70:a7:41:dc:8e:55,1,2224,1202,,-84.0
2024-10-23T07:43:19.612202Z,RP39,1,DTE Student,72:a7:41:9c:77:cd,11,2224,1037,-64.0,
2024-10-23T07:43:22.6587495Z,RP39,1,DTE Staff,70:a7:41:dc:77:cd,11,2224,1037,-65.0,
2024-10-23T07:43:25.7899817Z,RP39,1,DTE Staff,72:a7:41:9c:8e:55,1,2224,1037,,-72.0
2024-10-23T07:43:28.6617607Z,RP39,1,DTE Staff,70:a7:41:dc:8e:55,1,2224,1037,,-72.0
2024-10-23T07:43:46.6038352Z,RP39,2,DTE Student,72:a7:41:9c:77:cd,11,2224,1037,-61.0,
2024-10-23T07:43:49.6944236Z,RP39,2,DTE Staff,70:a7:41:dc:77:cd,11,2224,1037,-61.0,
