time,reference_point,iteration,ssid,bssid,channel,xr,yr,rssi_ap_digilab,rssi_ap_dosen
2024-10-23T02:47:38.2558411Z,RP11,4,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-59.0,
2024-10-23T02:47:41.2273491Z,RP11,4,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-94.0
2024-10-23T02:47:44.3004568Z,RP11,4,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-95.0
2024-10-23T02:48:01.3215049Z,RP11,5,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-59.0,
2024-10-23T02:48:04.2063181Z,RP11,5,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-59.0,
2024-10-23T02:48:07.2340623Z,RP11,5,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-93.0
2024-10-23T02:48:10.3130322Z,RP11,5,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-97.0
2024-10-23T02:48:26.1667395Z,RP11,6,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-57.0,
2024-10-23T02:48:29.1720984Z,RP11,6,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-57.0,
2024-10-23T02:48:32.327794Z,RP11,6,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-93.0
2024-10-23T02:48:35.2458566Z,RP11,6,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-93.0
2024-10-23T02:48:53.9295046Z,RP11,7,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-60.0,
2024-10-23T02:48:56.9975549Z,RP11,7,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-60.0,
2024-10-23T02:48:59.9728863Z,RP11,7,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-91.0
2024-10-23T02:49:02.8985531Z,RP11,7,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-94.0
2024-10-23T02:49:18.7229151Z,RP11,8,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-62.0,
2024-10-23T02:49:21.6873698Z,RP11,8,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-62.0,
2024-10-23T02:49:24.7523949Z,RP11,8,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-92.0
2024-10-23T02:49:27.8264903Z,RP11,8,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-93.0
2024-10-23T02:49:45.3561152Z,RP11,9,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-61.0,
2024-10-23T02:49:48.411192Z,RP11,9,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-61.0,
2024-10-23T02:49:51.3426229Z,RP11,9,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-94.0
2024-10-23T02:49:54.3518262Z,RP11,9,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-97.0
2024-10-23T02:50:10.643628Z,RP11,10,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-55.0,
2024-10-23T02:50:13.704844Z,RP11,10,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-55.0,
2024-10-23T02:50:16.6697409Z,RP11,10,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-91.0
2024-10-23T02:50:19.6441438Z,RP11,10,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-94.0
2024-10-23T02:50:35.3920334Z,RP11,11,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-63.0,
2024-10-23T02:50:38.4840279Z,RP11,11,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-64.0,
2024-10-23T02:50:41.4547499Z,RP11,11,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-94.0
2024-10-23T02:50:44.42546Z,RP11,11,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-95.0
2024-10-23T02:51:00.737576Z,RP11,12,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-61.0,
2024-10-23T02:51:03.7789911Z,RP11,12,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-61.0,
2024-10-23T02:51:06.8459428Z,RP11,12,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-92.0
2024-10-23T02:51:09.8180993Z,RP11,12,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-94.0
2024-10-23T02:51:25.492693Z,RP11,13,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-62.0,
2024-10-23T02:51:31.0464224Z,RP11,13,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-63.0,
2024-10-23T02:51:31.5325394Z,RP11,13,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-94.0
2024-10-23T02:51:34.6001352Z,RP11,13,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-96.0
2024-10-23T02:51:57.6547984Z,RP11,14,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-63.0,
2024-10-23T02:52:00.7125714Z,RP11,14,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-64.0,
2024-10-23T02:52:03.7907609Z,RP11,14,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-92.0
2024-10-23T02:52:06.7529567Z,RP11,14,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-95.0
2024-10-23T02:52:26.516104Z,RP11,15,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-65.0,
2024-10-23T02:52:33.7983443Z,RP11,15,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-65.0,
2024-10-23T02:52:33.9956898Z,RP11,15,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-91.0
2024-10-23T02:52:37.6782624Z,RP11,15,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-93.0
2024-10-23T02:52:53.6821586Z,RP11,16,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-59.0,
2024-10-23T02:52:56.7287797Z,RP11,16,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-60.0,
2024-10-23T02:52:59.8167258Z,RP11,16,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-93.0
2024-10-23T02:53:02.765489Z,RP11,16,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-94.0
2024-10-23T02:53:18.5398959Z,RP11,17,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-61.0,
2024-10-23T02:53:21.6107493Z,RP11,17,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-62.0,
2024-10-23T02:53:24.6935194Z,RP11,17,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-93.0
2024-10-23T02:53:27.6551993Z,RP11,17,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-93.0
2024-10-23T02:53:43.9354858Z,RP11,18,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-64.0,
2024-10-23T02:53:47.0059126Z,RP11,18,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-64.0,
2024-10-23T02:53:49.9721836Z,RP11,18,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-92.0
2024-10-23T02:53:52.944501Z,RP11,18,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-94.0
2024-10-23T02:54:11.383374Z,RP11,19,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-62.0,
2024-10-23T02:54:14.3712264Z,RP11,19,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-63.0,
2024-10-23T02:54:17.4186405Z,RP11,19,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-94.0
2024-10-23T02:54:20.3860868Z,RP11,19,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-95.0
2024-10-23T02:54:37.4594617Z,RP11,20,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-64.0,
2024-10-23T02:54:43.5760692Z,RP11,20,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-64.0,
2024-10-23T02:54:47.1248695Z,RP11,20,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-91.0
2024-10-23T02:54:47.3324371Z,RP11,20,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-94.0
2024-10-23T02:57:21.7393563Z,RP12,1,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-67.0,
2024-10-23T02:57:24.8518168Z,RP12,1,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-67.0,
2024-10-23T02:57:40.9952825Z,RP12,2,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-61.0,
2024-10-23T02:57:44.0779225Z,RP12,2,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-61.0,
2024-10-23T02:58:00.5491433Z,RP12,3,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-60.0,
2024-10-23T02:58:03.6209911Z,RP12,3,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-60.0,
2024-10-23T02:58:19.291186Z,RP12,4,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-60.0,
2024-10-23T02:58:22.3601683Z,RP12,4,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-61.0,
2024-10-23T02:58:40.9008723Z,RP12,5,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-61.0,
2024-10-23T02:58:43.8642478Z,RP12,5,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-61.0,
2024-10-23T02:59:02.6067413Z,RP12,6,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-62.0,
2024-10-23T02:59:05.6773866Z,RP12,6,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-62.0,
2024-10-23T02:59:16.928408Z,RP12,7,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-61.0,
2024-10-23T02:59:19.9333246Z,RP12,7,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-62.0,
2024-10-23T02:59:38.3450185Z,RP12,8,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-61.0,
2024-10-23T02:59:41.4135213Z,RP12,8,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-61.0,
2024-10-23T02:59:57.5251272Z,RP12,9,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-61.0,
2024-10-23T03:00:00.6646465Z,RP12,9,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-62.0,
2024-10-23T03:00:16.4386294Z,RP12,10,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-62.0,
2024-10-23T03:00:19.6146406Z,RP12,10,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-62.0,
2024-10-23T03:00:35.7887774Z,RP12,11,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-62.0,
2024-10-23T03:00:38.6922305Z,RP12,11,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-62.0,
2024-10-23T03:00:55.7659274Z,RP12,12,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-62.0,
2024-10-23T03:00:58.8359825Z,RP12,12,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-62.0,
2024-10-23T03:01:14.7177759Z,RP12,13,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-61.0,
2024-10-23T03:01:17.6692482Z,RP12,13,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-61.0,
2024-10-23T03:01:33.3981067Z,RP12,14,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-61.0,
2024-10-23T03:01:36.4203602Z,RP12,14,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-61.0,
2024-10-23T03:01:52.1588409Z,RP12,15,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-61.0,
2024-10-23T03:01:55.181458Z,RP12,15,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-61.0,
2024-10-23T03:02:10.5817501Z,RP12,16,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-61.0,
2024-10-23T03:02:13.5922272Z,RP12,16,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-62.0,
2024-10-23T03:02:29.2317175Z,RP12,17,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-64.0,
2024-10-23T03:02:32.2470169Z,RP12,17,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-64.0,
2024-10-23T03:02:47.6791925Z,RP12,18,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-62.0,
2024-10-23T03:02:50.6705622Z,RP12,18,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-62.0,
2024-10-23T03:03:06.3699345Z,RP12,19,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-60.0,
2024-10-23T03:03:09.3900209Z,RP12,19,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-61.0,
2024-10-23T03:03:25.2668403Z,RP12,20,DTE Student,72:a7:41:9c:77:cd,11,759,1567,-61.0,
2024-10-23T03:03:28.2892362Z,RP12,20,DTE Staff,70:a7:41:dc:77:cd,11,759,1567,-61.0,
2024-10-23T03:07:32.2621891Z,RP13,1,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-76.0,
2024-10-23T03:07:35.5429735Z,RP13,1,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-77.0,
2024-10-23T03:07:51.6047327Z,RP13,2,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-75.0,
2024-10-23T03:07:54.7399524Z,RP13,2,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-75.0,
2024-10-23T03:08:10.2408873Z,RP13,3,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-76.0,
2024-10-23T03:08:13.5272452Z,RP13,3,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-77.0,
2024-10-23T03:08:28.7823908Z,RP13,4,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-69.0,
2024-10-23T03:08:31.7671599Z,RP13,4,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-71.0,
2024-10-23T03:08:54.7827592Z,RP13,5,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-73.0,
2024-10-23T03:08:58.387339Z,RP13,5,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-74.0,
2024-10-23T03:09:14.46715Z,RP13,6,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-73.0,
2024-10-23T03:09:17.7258965Z,RP13,6,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-73.0,
2024-10-23T03:09:29.4522798Z,RP13,7,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-73.0,
2024-10-23T03:09:32.5722837Z,RP13,7,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-81.0,
2024-10-23T03:09:51.4155028Z,RP13,8,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-75.0,
2024-10-23T03:09:54.5079339Z,RP13,8,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-76.0,
2024-10-23T03:10:17.2311831Z,RP13,9,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-74.0,
2024-10-23T03:10:20.6702236Z,RP13,9,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-76.0,
2024-10-23T03:10:36.6778175Z,RP13,10,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-76.0,
2024-10-23T03:10:39.7494083Z,RP13,10,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-77.0,
2024-10-23T03:10:56.9682771Z,RP13,11,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-76.0,
2024-10-23T03:11:00.0221574Z,RP13,11,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-77.0,
2024-10-23T03:11:22.7597925Z,RP13,12,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-75.0,
2024-10-23T03:11:25.724209Z,RP13,12,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-75.0,
2024-10-23T03:11:42.3289342Z,RP13,13,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-76.0,
2024-10-23T03:11:45.0764682Z,RP13,13,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-77.0,
2024-10-23T03:12:03.2070789Z,RP13,14,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-75.0,
2024-10-23T03:12:06.294185Z,RP13,14,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-76.0,
2024-10-23T03:12:23.3915549Z,RP13,15,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-77.0,
2024-10-23T03:12:26.4482745Z,RP13,15,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-77.0,
2024-10-23T03:12:42.2234709Z,RP13,16,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-71.0,
2024-10-23T03:12:45.189471Z,RP13,16,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-73.0,
2024-10-23T03:13:02.0864117Z,RP13,17,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-73.0,
2024-10-23T03:13:05.157816Z,RP13,17,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-75.0,
2024-10-23T03:13:21.6433441Z,RP13,18,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-77.0,
2024-10-23T03:13:24.8168553Z,RP13,18,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-80.0,
2024-10-23T03:13:40.3944465Z,RP13,19,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-79.0,
2024-10-23T03:13:43.3335615Z,RP13,19,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-80.0,
2024-10-23T03:14:00.658226Z,RP13,20,DTE Student,72:a7:41:9c:77:cd,11,759,1749,-73.0,
2024-10-23T03:14:03.7288576Z,RP13,20,DTE Staff,70:a7:41:dc:77:cd,11,759,1749,-75.0,
2024-10-23T03:16:47.7777216Z,RP14,1,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-66.0,
2024-10-23T03:16:50.8625635Z,RP14,1,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-67.0,
2024-10-23T03:17:06.8194341Z,RP14,2,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-64.0,
2024-10-23T03:17:09.7068962Z,RP14,2,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-65.0,
2024-10-23T03:17:26.5079625Z,RP14,3,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-65.0,
2024-10-23T03:17:29.5945966Z,RP14,3,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-65.0,
2024-10-23T03:17:45.0281331Z,RP14,4,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-67.0,
2024-10-23T03:17:48.0130438Z,RP14,4,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-67.0,
2024-10-23T03:18:08.2589532Z,RP14,5,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-66.0,
2024-10-23T03:18:08.4659372Z,RP14,5,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-67.0,
2024-10-23T03:18:25.8818236Z,RP14,6,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-66.0,
2024-10-23T03:18:28.8193433Z,RP14,6,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-66.0,
2024-10-23T03:18:50.044303Z,RP14,7,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-65.0,
2024-10-23T03:18:50.3110733Z,RP14,7,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-66.0,
2024-10-23T03:19:04.9938894Z,RP14,8,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-65.0,
2024-10-23T03:19:07.9821976Z,RP14,8,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-65.0,
2024-10-23T03:19:26.2453951Z,RP14,9,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-66.0,
2024-10-23T03:19:26.8101178Z,RP14,9,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-67.0,
2024-10-23T03:19:49.3096158Z,RP14,10,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-66.0,
2024-10-23T03:19:52.3018586Z,RP14,10,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-67.0,
2024-10-23T03:20:08.4536155Z,RP14,11,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-67.0,
2024-10-23T03:20:11.4446397Z,RP14,11,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-67.0,
2024-10-23T03:20:29.3720643Z,RP14,12,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-65.0,
2024-10-23T03:20:32.4407428Z,RP14,12,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-66.0,
2024-10-23T03:20:48.3212416Z,RP14,13,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-65.0,
2024-10-23T03:20:51.4026019Z,RP14,13,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-66.0,
2024-10-23T03:21:07.2806215Z,RP14,14,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-66.0,
2024-10-23T03:21:10.2125763Z,RP14,14,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-66.0,
2024-10-23T03:21:26.8634583Z,RP14,15,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-67.0,
2024-10-23T03:21:29.0814975Z,RP14,15,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-68.0,
2024-10-23T03:21:45.7601214Z,RP14,16,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-66.0,
2024-10-23T03:21:49.0364391Z,RP14,16,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-66.0,
2024-10-23T03:22:04.1941161Z,RP14,17,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-65.0,
2024-10-23T03:22:07.1750607Z,RP14,17,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-66.0,
2024-10-23T03:22:23.4403879Z,RP14,18,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-66.0,
2024-10-23T03:22:26.589746Z,RP14,18,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-67.0,
2024-10-23T03:22:41.9796218Z,RP14,19,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-65.0,
2024-10-23T03:22:44.9575935Z,RP14,19,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-65.0,
2024-10-23T03:23:00.7219247Z,RP14,20,DTE Staff,70:a7:41:dc:77:cd,11,759,1948,-65.0,
2024-10-23T03:23:03.5852868Z,RP14,20,DTE Student,72:a7:41:9c:77:cd,11,759,1948,-65.0,
2024-10-23T03:24:33.4947559Z,RP15,1,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-66.0,
2024-10-23T03:24:36.5633697Z,RP15,1,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-68.0,
2024-10-23T03:24:52.4497243Z,RP15,2,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-70.0,
2024-10-23T03:24:55.5105482Z,RP15,2,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-70.0,
2024-10-23T03:25:11.4894828Z,RP15,3,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-68.0,
2024-10-23T03:25:14.5080091Z,RP15,3,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-69.0,
2024-10-23T03:25:30.2237898Z,RP15,4,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-70.0,
2024-10-23T03:25:33.0907473Z,RP15,4,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-72.0,
2024-10-23T03:25:55.6222872Z,RP15,5,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-69.0,
2024-10-23T03:25:58.5263611Z,RP15,5,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-71.0,
2024-10-23T03:26:14.3561199Z,RP15,6,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-70.0,
2024-10-23T03:26:17.6355943Z,RP15,6,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-72.0,
2024-10-23T03:26:33.1088184Z,RP15,7,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-69.0,
2024-10-23T03:26:36.0740568Z,RP15,7,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-70.0,
2024-10-23T03:26:51.213516Z,RP15,8,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-73.0,
2024-10-23T03:26:54.2041169Z,RP15,8,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-73.0,
2024-10-23T03:27:10.0634333Z,RP15,9,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-73.0,
2024-10-23T03:27:13.1361661Z,RP15,9,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-75.0,
2024-10-23T03:27:28.8207859Z,RP15,10,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-73.0,
2024-10-23T03:27:31.778911Z,RP15,10,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-74.0,
2024-10-23T03:27:47.6574137Z,RP15,11,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-76.0,
2024-10-23T03:27:50.7175558Z,RP15,11,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-77.0,
2024-10-23T03:28:06.07666Z,RP15,12,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-74.0,
2024-10-23T03:28:09.1794916Z,RP15,12,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-75.0,
2024-10-23T03:28:26.7977623Z,RP15,13,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-72.0,
2024-10-23T03:28:47.4444123Z,RP15,14,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-72.0,
2024-10-23T03:28:50.3099765Z,RP15,14,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-79.0,
2024-10-23T03:29:06.1900038Z,RP15,15,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-70.0,
2024-10-23T03:29:09.2799115Z,RP15,15,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-70.0,
2024-10-23T03:29:26.7693399Z,RP15,16,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-73.0,
2024-10-23T03:29:29.8320652Z,RP15,16,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-80.0,
2024-10-23T03:29:45.5066082Z,RP15,17,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-79.0,
2024-10-23T03:29:48.4767463Z,RP15,17,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-79.0,
2024-10-23T03:30:05.4974867Z,RP15,18,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-72.0,
2024-10-23T03:30:08.0363738Z,RP15,18,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-72.0,
2024-10-23T03:30:26.5737295Z,RP15,19,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-75.0,
2024-10-23T03:30:29.6469443Z,RP15,19,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-77.0,
2024-10-23T03:30:44.8296199Z,RP15,20,DTE Staff,70:a7:41:dc:77:cd,11,759,2130,-70.0,
2024-10-23T03:30:47.8610367Z,RP15,20,DTE Student,72:a7:41:9c:77:cd,11,759,2130,-73.0,
2024-10-23T03:34:49.6407571Z,RP16,1,DTE Staff,70:a7:41:dc:77:cd,11,989,1368,-65.0,
2024-10-23T03:34:52.5137082Z,RP16,1,DTE Student,72:a7:41:9c:77:cd,11,989,1368,-67.0,
2024-10-23T03:35:15.4508149Z,RP16,2,DTE Student,72:a7:41:9c:77:cd,11,989,1368,-58.0,
2024-10-23T03:35:18.4287381Z,RP16,2,DTE Staff,70:a7:41:dc:77:cd,11,989,1368,-58.0,
2024-10-23T03:35:41.352593Z,RP16,3,DTE Staff,70:a7:41:dc:77:cd,11,989,1368,-59.0,
2024-10-23T03:35:44.4357354Z,RP16,3,DTE Student,72:a7:41:9c:77:cd,11,989,1368,-60.0,
2024-10-23T03:36:01.6214617Z,RP16,4,DTE Student,72:a7:41:9c:77:cd,11,989,1368,-56.0,
2024-10-23T03:36:04.5898062Z,RP16,4,DTE Staff,70:a7:41:dc:77:cd,11,989,1368,-56.0,
